name,machine_id,cpu_time_us,package_energy,core_energy
MergeSort,dahu-13.grenoble.grid5000.fr,104792,1354611,127036
FrogJump,dahu-13.grenoble.grid5000.fr,1225157,14205469,1421691
Life - sequential generation,dahu-13.grenoble.grid5000.fr,71865,4819263,552773
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,1239008,3595450,279333
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,97641,374755,26026
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,465598,1662716,102220
NBody sequential,dahu-13.grenoble.grid5000.fr,32827,1722530,133523
QuickSort,dahu-13.grenoble.grid5000.fr,122564,793455,69447
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6944,77697,7528
MergeSort,dahu-13.grenoble.grid5000.fr,92229,1068112,101745
FrogJump,dahu-13.grenoble.grid5000.fr,1369489,14781090,1439087
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72065,3861684,310605
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,1289883,3722585,299834
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,92818,268004,16708
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,498791,1658138,112639
NBody sequential,dahu-13.grenoble.grid5000.fr,33389,1702144,133432
QuickSort,dahu-13.grenoble.grid5000.fr,116137,764891,70013
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6909,101989,7482
MergeSort,dahu-13.grenoble.grid5000.fr,99048,985166,100674
FrogJump,dahu-13.grenoble.grid5000.fr,1409279,14338831,1448497
Life - sequential generation,dahu-13.grenoble.grid5000.fr,73694,3978689,335162
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,1289579,3648245,290410
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,93765,253479,17595
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,486936,1622737,112761
NBody sequential,dahu-13.grenoble.grid5000.fr,33229,1686397,134028
QuickSort,dahu-13.grenoble.grid5000.fr,134091,796079,71069
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7061,149414,16157
MergeSort,dahu-13.grenoble.grid5000.fr,96762,1043942,101241
FrogJump,dahu-13.grenoble.grid5000.fr,1431881,14541284,1386899
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72606,3858633,311661
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,1327181,3649282,271177
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,97622,509092,24357
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,485916,1509457,108217
NBody sequential,dahu-13.grenoble.grid5000.fr,33423,1652157,129392
QuickSort,dahu-13.grenoble.grid5000.fr,132132,675413,57114
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7160,84350,7849
MergeSort,dahu-13.grenoble.grid5000.fr,99314,997800,86567
FrogJump,dahu-13.grenoble.grid5000.fr,1408224,14453210,1382937
Life - sequential generation,dahu-13.grenoble.grid5000.fr,71819,3802115,306964
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,1306232,3621573,272126
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,94000,239440,16631
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,481315,1497677,99634
NBody sequential,dahu-13.grenoble.grid5000.fr,32966,1766902,135130
QuickSort,dahu-13.grenoble.grid5000.fr,127951,780760,66127
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,8032,82641,7665
MergeSort,dahu-13.grenoble.grid5000.fr,90536,1047177,94707
FrogJump,dahu-13.grenoble.grid5000.fr,1337930,14324976,1416596
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72263,3810965,307117
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,1302481,3754873,279746
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,94479,375426,25062
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,472068,1729671,116387
NBody sequential,dahu-13.grenoble.grid5000.fr,32691,1816280,146054
QuickSort,dahu-13.grenoble.grid5000.fr,113635,683959,58645
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6623,87036,7666
MergeSort,dahu-13.grenoble.grid5000.fr,92512,1064572,94922
FrogJump,dahu-13.grenoble.grid5000.fr,1437960,14348474,1462098
Life - sequential generation,dahu-13.grenoble.grid5000.fr,71886,4815234,553738
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,1371974,3831594,289216
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,96919,361083,24985
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,467089,1492489,100506
NBody sequential,dahu-13.grenoble.grid5000.fr,32073,2136164,237976
QuickSort,dahu-13.grenoble.grid5000.fr,124255,792723,67213
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7286,86426,7986
