name,machine_id,cpu_time_us,package_energy,core_energy
MergeSort,dahu-13.grenoble.grid5000.fr,89518,1244930,115852
FrogJump,dahu-13.grenoble.grid5000.fr,1011130,12366606,1134327
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72043,3897024,341496
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,616165,2467218,176439
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,79740,392821,24036
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,320236,1563594,97507
NBody sequential,dahu-13.grenoble.grid5000.fr,30741,1699153,134487
QuickSort,dahu-13.grenoble.grid5000.fr,101047,809263,62561
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6400,183716,15698
MergeSort,dahu-13.grenoble.grid5000.fr,86166,1115597,95793
FrogJump,dahu-13.grenoble.grid5000.fr,1042058,12865629,1234925
Life - sequential generation,dahu-13.grenoble.grid5000.fr,71515,3855703,313222
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,646873,2595269,191572
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,77332,253662,16478
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,273498,1430783,91448
NBody sequential,dahu-13.grenoble.grid5000.fr,32963,2121882,238864
QuickSort,dahu-13.grenoble.grid5000.fr,101351,787229,64321
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6444,172912,15836
MergeSort,dahu-13.grenoble.grid5000.fr,85347,1084164,93086
FrogJump,dahu-13.grenoble.grid5000.fr,1038284,12763517,1204982
Life - sequential generation,dahu-13.grenoble.grid5000.fr,71627,3800588,310193
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,638268,2487908,176761
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,79009,391722,23868
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,300889,1321163,81274
NBody sequential,dahu-13.grenoble.grid5000.fr,32169,2123286,238665
QuickSort,dahu-13.grenoble.grid5000.fr,97505,799681,63251
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7206,165893,15422
MergeSort,dahu-13.grenoble.grid5000.fr,81772,1083249,92856
FrogJump,dahu-13.grenoble.grid5000.fr,988175,13385525,1285001
Life - sequential generation,dahu-13.grenoble.grid5000.fr,71907,3797171,308433
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,621047,2422480,167352
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,80392,346679,25122
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,291232,1452755,91203
NBody sequential,dahu-13.grenoble.grid5000.fr,33374,2113581,239048
QuickSort,dahu-13.grenoble.grid5000.fr,99272,807859,65071
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6463,92591,7849
MergeSort,dahu-13.grenoble.grid5000.fr,83309,1108883,94982
FrogJump,dahu-13.grenoble.grid5000.fr,1078281,13210598,1239055
Life - sequential generation,dahu-13.grenoble.grid5000.fr,71833,3869497,318225
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,649435,2572503,194815
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,76683,373229,26010
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,301385,1422177,94264
NBody sequential,dahu-13.grenoble.grid5000.fr,31482,1701778,135726
QuickSort,dahu-13.grenoble.grid5000.fr,102583,749082,66203
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6059,80200,7864
MergeSort,dahu-13.grenoble.grid5000.fr,81658,1086667,108156
FrogJump,dahu-13.grenoble.grid5000.fr,1131301,14508935,1448987
Life - sequential generation,dahu-13.grenoble.grid5000.fr,71992,4909656,555161
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,650803,2684014,203781
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,76065,391966,25597
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,350260,1413875,93606
NBody sequential,dahu-13.grenoble.grid5000.fr,31208,1701656,134487
QuickSort,dahu-13.grenoble.grid5000.fr,94767,651670,58385
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6531,96618,7757
MergeSort,dahu-13.grenoble.grid5000.fr,85430,1093381,106702
FrogJump,dahu-13.grenoble.grid5000.fr,1330856,13611965,1349842
Life - sequential generation,dahu-13.grenoble.grid5000.fr,71695,4743030,547220
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,661435,2522089,193086
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,77550,361327,26025
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,320149,1274411,85542
NBody sequential,dahu-13.grenoble.grid5000.fr,33337,2116572,239093
QuickSort,dahu-13.grenoble.grid5000.fr,100463,693541,57819
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6856,171692,15973
MergeSort,dahu-13.grenoble.grid5000.fr,83733,1164548,104239
FrogJump,dahu-13.grenoble.grid5000.fr,2794879,13416226,1260858
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72101,4794482,534322
