name,machine_id,cpu_time_us,package_energy,core_energy
MergeSort,dahu-13.grenoble.grid5000.fr,78587,1301266,120181
FrogJump,dahu-13.grenoble.grid5000.fr,871152,29239367,2612353
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72115,4721057,534047
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,333967,1929743,123547
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,59009,372862,23226
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,165807,1223996,69447
NBody sequential,dahu-13.grenoble.grid5000.fr,31061,2106928,238818
QuickSort,dahu-13.grenoble.grid5000.fr,73401,783995,62317
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6171,83252,7711
MergeSort,dahu-13.grenoble.grid5000.fr,71959,1209713,108140
FrogJump,dahu-13.grenoble.grid5000.fr,862094,12341094,1136300
Life - sequential generation,dahu-13.grenoble.grid5000.fr,71858,3793325,306291
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,371675,1917780,123272
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,58283,378051,23271
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,186455,1423519,85006
NBody sequential,dahu-13.grenoble.grid5000.fr,32552,1710811,140270
QuickSort,dahu-13.grenoble.grid5000.fr,78830,793272,61842
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7730,70435,7757
MergeSort,dahu-13.grenoble.grid5000.fr,80839,1127378,101102
FrogJump,dahu-13.grenoble.grid5000.fr,882974,12218596,1188229
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72211,4696582,529839
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,330665,1949214,123471
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,58901,501525,23317
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,184252,1507747,92489
NBody sequential,dahu-13.grenoble.grid5000.fr,35269,2229059,246116
QuickSort,dahu-13.grenoble.grid5000.fr,77440,789061,62791
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6213,84411,7894
MergeSort,dahu-13.grenoble.grid5000.fr,77558,1217282,99970
FrogJump,dahu-13.grenoble.grid5000.fr,873484,12053558,1128895
Life - sequential generation,dahu-13.grenoble.grid5000.fr,71795,3786062,308035
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,425380,2229730,159900
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,61358,374084,24863
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,206303,1311337,81611
NBody sequential,dahu-13.grenoble.grid5000.fr,34097,2131709,230234
QuickSort,dahu-13.grenoble.grid5000.fr,80530,772581,63572
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6465,95459,7619
MergeSort,dahu-13.grenoble.grid5000.fr,74755,1138608,101990
FrogJump,dahu-13.grenoble.grid5000.fr,878872,12264556,1139636
Life - sequential generation,dahu-13.grenoble.grid5000.fr,71859,3793813,307301
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,359287,2067682,131886
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,60469,374694,23302
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,181631,1200803,69859
NBody sequential,dahu-13.grenoble.grid5000.fr,30724,2056513,228582
QuickSort,dahu-13.grenoble.grid5000.fr,79769,802854,63434
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6235,172973,23318
MergeSort,dahu-13.grenoble.grid5000.fr,79927,1088559,106824
