name,machine_id,cpu_time_us,package_energy,core_energy
MergeSort,dahu-13.grenoble.grid5000.fr,69480,1288815,115989
FrogJump,dahu-13.grenoble.grid5000.fr,706944,20855599,2003765
Life - sequential generation,dahu-13.grenoble.grid5000.fr,71615,5255114,583404
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,249527,1824153,164307
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,48644,405212,34379
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,132747,1331418,114674
NBody sequential,dahu-13.grenoble.grid5000.fr,33504,2209223,245932
QuickSort,dahu-13.grenoble.grid5000.fr,57409,709532,55034
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4753,73303,7849
MergeSort,dahu-13.grenoble.grid5000.fr,61527,1100522,101117
FrogJump,dahu-13.grenoble.grid5000.fr,905321,14162501,1422961
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72373,3851919,310330
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,218084,1626521,146406
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,42939,411559,34242
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,116093,969785,78489
NBody sequential,dahu-13.grenoble.grid5000.fr,31511,1637935,129713
QuickSort,dahu-13.grenoble.grid5000.fr,49237,546324,44707
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4643,90210,8079
MergeSort,dahu-13.grenoble.grid5000.fr,58407,1002439,91540
FrogJump,dahu-13.grenoble.grid5000.fr,915333,35179658,3727646
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72310,4932727,560209
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,216651,1715144,155540
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,43546,307678,25490
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,121404,1189633,97140
NBody sequential,dahu-13.grenoble.grid5000.fr,31468,2083857,237579
QuickSort,dahu-13.grenoble.grid5000.fr,51558,619078,55034
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4866,0,0
MergeSort,dahu-13.grenoble.grid5000.fr,57749,998411,93009
FrogJump,dahu-13.grenoble.grid5000.fr,944493,13220791,1420177
Life - sequential generation,dahu-13.grenoble.grid5000.fr,73230,4800769,551855
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,214562,1703548,153428
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,43549,319396,25137
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,120634,1100827,81732
NBody sequential,dahu-13.grenoble.grid5000.fr,31318,2170100,244877
QuickSort,dahu-13.grenoble.grid5000.fr,49836,637937,57651
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4685,76416,7987
MergeSort,dahu-13.grenoble.grid5000.fr,58270,1068052,106886
FrogJump,dahu-13.grenoble.grid5000.fr,909568,14819237,1507708
Life - sequential generation,dahu-13.grenoble.grid5000.fr,71616,3855398,314017
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,215782,1609920,143912
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,44113,339538,25459
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,143561,1032895,77295
NBody sequential,dahu-13.grenoble.grid5000.fr,32258,2109492,238405
QuickSort,dahu-13.grenoble.grid5000.fr,50622,631468,57819
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4622,0,0
MergeSort,dahu-13.grenoble.grid5000.fr,63835,960264,89154
FrogJump,dahu-13.grenoble.grid5000.fr,921916,14004237,1486640
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72999,4896900,559445
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,214964,1587948,143575
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,43881,420715,33430
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,138361,1169675,93467
NBody sequential,dahu-13.grenoble.grid5000.fr,33047,2081110,237717
QuickSort,dahu-13.grenoble.grid5000.fr,52002,620848,57253
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4670,81787,7757
MergeSort,dahu-13.grenoble.grid5000.fr,58995,1091428,106106
FrogJump,dahu-13.grenoble.grid5000.fr,958042,14484277,1545714
Life - sequential generation,dahu-13.grenoble.grid5000.fr,73184,4843311,552392
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,213446,1623715,145167
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,44286,433227,34119
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,123062,1256711,105999
NBody sequential,dahu-13.grenoble.grid5000.fr,33134,2076838,237639
QuickSort,dahu-13.grenoble.grid5000.fr,49351,625059,58690
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4550,72388,7971
MergeSort,dahu-13.grenoble.grid5000.fr,62125,1137143,115959
FrogJump,dahu-13.grenoble.grid5000.fr,925734,14337366,1515557
Life - sequential generation,dahu-13.grenoble.grid5000.fr,73578,4830127,559108
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,215496,1715084,153796
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,42934,412474,34226
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,117047,1002988,76530
NBody sequential,dahu-13.grenoble.grid5000.fr,31617,2088618,237532
QuickSort,dahu-13.grenoble.grid5000.fr,50861,624876,57528
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4878,0,0
MergeSort,dahu-13.grenoble.grid5000.fr,58610,1173337,111659
FrogJump,dahu-13.grenoble.grid5000.fr,932235,14176294,1510508
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72264,4893909,560286
