name,machine_id,cpu_time_us,package_energy,core_energy
MergeSort,dahu-13.grenoble.grid5000.fr,130382,1284970,127219
FrogJump,dahu-13.grenoble.grid5000.fr,1796207,14406763,1425225
Life - sequential generation,dahu-13.grenoble.grid5000.fr,73704,3894766,314461
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,2334773,4568226,357500
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,152104,355773,26943
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,843600,1615230,114520
NBody sequential,dahu-13.grenoble.grid5000.fr,33062,1735713,134808
QuickSort,dahu-13.grenoble.grid5000.fr,175673,786070,69049
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7824,83557,8032
MergeSort,dahu-13.grenoble.grid5000.fr,127599,1048154,104117
FrogJump,dahu-13.grenoble.grid5000.fr,1835711,14791100,1417208
Life - sequential generation,dahu-13.grenoble.grid5000.fr,73547,3851126,310421
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,2317919,4577992,355755
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,152829,370970,27571
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,808382,1588130,114322
NBody sequential,dahu-13.grenoble.grid5000.fr,33133,1728389,135176
QuickSort,dahu-13.grenoble.grid5000.fr,183137,774473,68146
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,8667,174683,15698
MergeSort,dahu-13.grenoble.grid5000.fr,113493,1071469,102663
FrogJump,dahu-13.grenoble.grid5000.fr,1817227,15958333,1568525
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72594,4852405,547694
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,2295468,4555958,356337
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,155348,362914,26974
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,843850,1598934,114429
NBody sequential,dahu-13.grenoble.grid5000.fr,35184,2067988,231611
QuickSort,dahu-13.grenoble.grid5000.fr,184927,826108,68176
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7731,68970,7757
MergeSort,dahu-13.grenoble.grid5000.fr,118618,1104612,99037
