name,machine_id,cpu_time_us,package_energy,core_energy
MergeSort,dahu-13.grenoble.grid5000.fr,57175,1421017,138251
FrogJump,dahu-13.grenoble.grid5000.fr,535500,13108976,1336700
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72137,4818592,552223
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,98123,1814327,145733
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,36896,692503,61322
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,76726,1617367,122859
NBody sequential,dahu-13.grenoble.grid5000.fr,30731,1731258,186216
QuickSort,dahu-13.grenoble.grid5000.fr,45162,937925,86674
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4210,69885,7711
MergeSort,dahu-13.grenoble.grid5000.fr,54482,1397762,136690
FrogJump,dahu-13.grenoble.grid5000.fr,691961,16489093,1805813
Life - sequential generation,dahu-13.grenoble.grid5000.fr,71827,4291798,552208
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,104094,1824763,169891
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,38846,826353,69477
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,81803,1508602,126883
NBody sequential,dahu-13.grenoble.grid5000.fr,32997,2050288,230234
QuickSort,dahu-13.grenoble.grid5000.fr,44287,910764,87868
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4771,74158,7803
MergeSort,dahu-13.grenoble.grid5000.fr,52901,1308530,124940
FrogJump,dahu-13.grenoble.grid5000.fr,694207,16871051,1851606
Life - sequential generation,dahu-13.grenoble.grid5000.fr,73293,4864612,551733
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,105353,1706538,171865
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,42981,767027,81977
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,74006,1307797,120196
NBody sequential,dahu-13.grenoble.grid5000.fr,32481,2012385,230005
QuickSort,dahu-13.grenoble.grid5000.fr,43800,877561,86185
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,3756,161010,15652
MergeSort,dahu-13.grenoble.grid5000.fr,51735,1305721,137348
FrogJump,dahu-13.grenoble.grid5000.fr,768767,16855974,1935786
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72444,4783008,551764
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,104687,1739314,172890
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,39839,674376,68743
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,79495,1391598,127266
NBody sequential,dahu-13.grenoble.grid5000.fr,31803,2070979,236155
