name,machine_id,cpu_time_us,package_energy,core_energy
MergeSort,dahu-13.grenoble.grid5000.fr,117723,1309506,114781
FrogJump,dahu-13.grenoble.grid5000.fr,3453259,15063805,1545667
Life - sequential generation,dahu-13.grenoble.grid5000.fr,71962,5118090,563606
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,2451171,4603198,377849
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,155556,248412,17855
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,890744,1829097,135696
NBody sequential,dahu-13.grenoble.grid5000.fr,33869,1768855,145886
QuickSort,dahu-13.grenoble.grid5000.fr,183088,790769,72629
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,8551,74707,8155
MergeSort,dahu-13.grenoble.grid5000.fr,130590,1029905,93467
FrogJump,dahu-13.grenoble.grid5000.fr,1809232,15278403,1558657
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72476,4927722,556032
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,2388779,4567493,378094
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,160047,370421,28030
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,847079,1841304,135910
NBody sequential,dahu-13.grenoble.grid5000.fr,34102,2077814,231658
QuickSort,dahu-13.grenoble.grid5000.fr,179202,801146,71849
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,8682,175841,16218
MergeSort,dahu-13.grenoble.grid5000.fr,123688,987485,94860
FrogJump,dahu-13.grenoble.grid5000.fr,1874928,14969505,1503516
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72030,3971547,315883
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,2433101,4589649,378996
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,150295,362853,27601
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,825114,1611385,117213
NBody sequential,dahu-13.grenoble.grid5000.fr,34566,1765194,141189
QuickSort,dahu-13.grenoble.grid5000.fr,191885,788878,72048
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,9001,169372,16402
MergeSort,dahu-13.grenoble.grid5000.fr,121889,1011777,91846
FrogJump,dahu-13.grenoble.grid5000.fr,1965917,15201987,1522366
Life - sequential generation,dahu-13.grenoble.grid5000.fr,74515,3952688,314752
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,2476064,4697558,381781
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,153069,367370,27984
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,833513,1839290,136063
NBody sequential,dahu-13.grenoble.grid5000.fr,34307,1685298,129117
QuickSort,dahu-13.grenoble.grid5000.fr,188286,770688,71451
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,9202,160095,15973
MergeSort,dahu-13.grenoble.grid5000.fr,120897,1010252,105019
FrogJump,dahu-13.grenoble.grid5000.fr,1932845,15246848,1533672
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72596,3901113,310514
