name,machine_id,cpu_time_us,package_energy,core_energy
MergeSort,dahu-13.grenoble.grid5000.fr,119974,1008054,91280
FrogJump,dahu-13.grenoble.grid5000.fr,1525025,13103970,1306834
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72055,4906176,554977
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,2447970,5336595,378598
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,134962,244384,33064
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,712673,1645564,112302
NBody sequential,dahu-13.grenoble.grid5000.fr,35642,1864619,178245
QuickSort,dahu-13.grenoble.grid5000.fr,163491,766417,66570
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,8426,78491,8354
MergeSort,dahu-13.grenoble.grid5000.fr,107061,1144285,110711
FrogJump,dahu-13.grenoble.grid5000.fr,1694333,37438442,3565711
Life - sequential generation,dahu-13.grenoble.grid5000.fr,73287,4881457,556262
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,2145430,4338124,303078
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,150864,352477,32666
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,759640,1719112,111858
NBody sequential,dahu-13.grenoble.grid5000.fr,31672,1742183,135451
QuickSort,dahu-13.grenoble.grid5000.fr,179202,686949,58125
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,8485,170959,15377
MergeSort,dahu-13.grenoble.grid5000.fr,118544,1141842,118820
FrogJump,dahu-13.grenoble.grid5000.fr,1815485,15333579,1514899
Life - sequential generation,dahu-13.grenoble.grid5000.fr,73114,4913195,555987
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,2141467,4432728,303093
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,140045,357666,24679
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,757610,1703609,112562
NBody sequential,dahu-13.grenoble.grid5000.fr,33200,1671382,130310
QuickSort,dahu-13.grenoble.grid5000.fr,176030,672545,59196
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,8334,169128,15652
MergeSort,dahu-13.grenoble.grid5000.fr,116166,1284604,124129
FrogJump,dahu-13.grenoble.grid5000.fr,1862676,15398093,1478133
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72341,3837636,309595
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,2185062,4332752,341466
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,140232,244750,18390
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,684946,1591060,113602
NBody sequential,dahu-13.grenoble.grid5000.fr,33698,1721065,136094
QuickSort,dahu-13.grenoble.grid5000.fr,166013,667418,59501
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7422,173218,15973
MergeSort,dahu-13.grenoble.grid5000.fr,127439,933286,88571
FrogJump,dahu-13.grenoble.grid5000.fr,1702451,14106226,1392177
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72377,3898184,313574
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,2142632,4418079,350294
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,137665,357787,26469
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,767047,1699702,123104
NBody sequential,dahu-13.grenoble.grid5000.fr,35048,2124872,239460
QuickSort,dahu-13.grenoble.grid5000.fr,177784,804808,68023
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,8228,88928,8124
MergeSort,dahu-13.grenoble.grid5000.fr,119127,1006284,88404
FrogJump,dahu-13.grenoble.grid5000.fr,1821192,15394980,1572794
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72268,4799304,547403
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,2157515,4585132,364905
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,133871,351988,26499
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,754037,1735652,122017
NBody sequential,dahu-13.grenoble.grid5000.fr,33193,1726253,135268
QuickSort,dahu-13.grenoble.grid5000.fr,175468,689696,60052
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7980,173340,15744
MergeSort,dahu-13.grenoble.grid5000.fr,109595,1123898,103351
FrogJump,dahu-13.grenoble.grid5000.fr,1868724,15541952,1518785
Life - sequential generation,dahu-13.grenoble.grid5000.fr,71777,3821829,309825
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,2048865,4245534,331842
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,134512,351013,26423
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,748270,1604061,113266
NBody sequential,dahu-13.grenoble.grid5000.fr,35584,2098749,232254
QuickSort,dahu-13.grenoble.grid5000.fr,166757,793699,67825
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7808,171325,16493
MergeSort,dahu-13.grenoble.grid5000.fr,114549,1190610,103902
FrogJump,dahu-13.grenoble.grid5000.fr,2137555,15236350,1518800
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72303,3914174,316251
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,2127535,4194386,334412
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,141049,331603,26347
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,719453,1683895,122216
NBody sequential,dahu-13.grenoble.grid5000.fr,33269,1754635,144034
QuickSort,dahu-13.grenoble.grid5000.fr,170740,695677,60221
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,8349,82336,7987
MergeSort,dahu-13.grenoble.grid5000.fr,130594,989255,88021
FrogJump,dahu-13.grenoble.grid5000.fr,1785699,15512655,1533840
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72215,3855336,309320
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,2119923,4318043,342001
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,137869,359557,26775
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,707029,1816157,132085
NBody sequential,dahu-13.grenoble.grid5000.fr,35643,2125666,239598
QuickSort,dahu-13.grenoble.grid5000.fr,163483,830137,68147
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7958,90454,7849
MergeSort,dahu-13.grenoble.grid5000.fr,124648,1101376,95961
FrogJump,dahu-13.grenoble.grid5000.fr,1909099,15568686,1527476
Life - sequential generation,dahu-13.grenoble.grid5000.fr,71887,4024831,324008
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,2120629,4306996,348947
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,140558,343750,27433
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,763687,1657527,122737
NBody sequential,dahu-13.grenoble.grid5000.fr,34869,1747981,160925
QuickSort,dahu-13.grenoble.grid5000.fr,171474,786497,67014
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7267,91736,7849
MergeSort,dahu-13.grenoble.grid5000.fr,115829,946897,87883
FrogJump,dahu-13.grenoble.grid5000.fr,1815598,25519283,2414096
Life - sequential generation,dahu-13.grenoble.grid5000.fr,71887,3905996,338895
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,2122666,4328663,340089
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,136817,232422,17916
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,764635,1736873,124098
NBody sequential,dahu-13.grenoble.grid5000.fr,34247,2069452,231428
QuickSort,dahu-13.grenoble.grid5000.fr,163217,795042,67228
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7702,95825,8017
MergeSort,dahu-13.grenoble.grid5000.fr,117109,1080076,95839
FrogJump,dahu-13.grenoble.grid5000.fr,1749489,15458274,1530199
Life - sequential generation,dahu-13.grenoble.grid5000.fr,71694,3870839,308907
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,2125866,4291676,341328
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,141274,249145,18146
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,759268,1589779,113894
NBody sequential,dahu-13.grenoble.grid5000.fr,33497,1752925,135176
QuickSort,dahu-13.grenoble.grid5000.fr,173836,805173,69416
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7730,0,8154
MergeSort,dahu-13.grenoble.grid5000.fr,129799,991086,88434
FrogJump,dahu-13.grenoble.grid5000.fr,1734855,15845236,1596402
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72257,3930410,308034
