name,machine_id,cpu_time_us,package_energy,core_energy
MergeSort,dahu-13.grenoble.grid5000.fr,102456,1363888,127648
FrogJump,dahu-13.grenoble.grid5000.fr,3569226,13504848,1295940
Life - sequential generation,dahu-13.grenoble.grid5000.fr,73501,3829092,310560
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,1384056,3840200,306061
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,103349,342407,26607
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,499994,1657466,114552
NBody sequential,dahu-13.grenoble.grid5000.fr,32788,1755611,137745
QuickSort,dahu-13.grenoble.grid5000.fr,123907,701109,58401
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,8391,170044,7895
MergeSort,dahu-13.grenoble.grid5000.fr,90991,974790,87440
FrogJump,dahu-13.grenoble.grid5000.fr,1464408,14619104,1417483
Life - sequential generation,dahu-13.grenoble.grid5000.fr,71933,3853567,311110
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,1407974,3716666,298824
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,105213,254577,17442
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,512340,1621272,123899
NBody sequential,dahu-13.grenoble.grid5000.fr,34019,1699642,133799
QuickSort,dahu-13.grenoble.grid5000.fr,127379,740293,65881
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7650,161377,15927
MergeSort,dahu-13.grenoble.grid5000.fr,113318,1027585,94279
FrogJump,dahu-13.grenoble.grid5000.fr,1464222,15412253,1523620
Life - sequential generation,dahu-13.grenoble.grid5000.fr,74305,4010793,307973
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,1484650,3884450,329379
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,102408,341430,26882
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,517353,1553219,115974
NBody sequential,dahu-13.grenoble.grid5000.fr,32573,1742550,133523
QuickSort,dahu-13.grenoble.grid5000.fr,133377,675902,58783
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7072,80810,7757
MergeSort,dahu-13.grenoble.grid5000.fr,94833,1008908,95105
FrogJump,dahu-13.grenoble.grid5000.fr,1548570,14402551,1386073
Life - sequential generation,dahu-13.grenoble.grid5000.fr,71643,3879568,314093
