name,machine_id,threads,cpu_time_us,wall_clock_time_us,package_energy,core_energy
MergeSort,dahu-14.grenoble.grid5000.fr,43,96252,13943,1101071,113710
FrogJump,dahu-14.grenoble.grid5000.fr,23,1272664,133307,12254669,1089926
Life - sequential generation,dahu-14.grenoble.grid5000.fr,1,78749,78873,5391527,609842
Life - parallel iterators generation,dahu-14.grenoble.grid5000.fr,15,1528821,52081,6357833,392721
NBody parallel iterator,dahu-14.grenoble.grid5000.fr,51,226596,7670,581724,62837
NBody parallel reduce,dahu-14.grenoble.grid5000.fr,26,1102332,36738,4459766,291556
NBody sequential,dahu-14.grenoble.grid5000.fr,1,34419,34549,2492974,270075
QuickSort,dahu-14.grenoble.grid5000.fr,17,130812,8323,905210,69386
Travelling Salesman Problem,dahu-14.grenoble.grid5000.fr,10,6623,1127,99549,7788
MergeSort,dahu-14.grenoble.grid5000.fr,43,103455,14862,1314022,117228
FrogJump,dahu-14.grenoble.grid5000.fr,23,1301596,139448,12842802,1147225
Life - sequential generation,dahu-14.grenoble.grid5000.fr,1,72954,73020,4013417,428982
Life - parallel iterators generation,dahu-14.grenoble.grid5000.fr,15,1956391,48874,5605027,429119
NBody parallel iterator,dahu-14.grenoble.grid5000.fr,51,140787,3778,447081,34930
NBody parallel reduce,dahu-14.grenoble.grid5000.fr,26,986573,21085,2385492,187563
NBody sequential,dahu-14.grenoble.grid5000.fr,1,33311,33390,2102716,252297
QuickSort,dahu-14.grenoble.grid5000.fr,17,123997,8648,832945,62011
Travelling Salesman Problem,dahu-14.grenoble.grid5000.fr,10,7575,1495,171631,15514
MergeSort,dahu-14.grenoble.grid5000.fr,43,109963,15014,1155087,121727
FrogJump,dahu-14.grenoble.grid5000.fr,23,1473663,146724,12612395,1241243
Life - sequential generation,dahu-14.grenoble.grid5000.fr,1,78203,78261,4588795,506721
Life - parallel iterators generation,dahu-14.grenoble.grid5000.fr,15,1674450,35236,3906484,323870
NBody parallel iterator,dahu-14.grenoble.grid5000.fr,51,135239,3702,324096,25613
NBody parallel reduce,dahu-14.grenoble.grid5000.fr,26,834382,17986,1971126,154714
NBody sequential,dahu-14.grenoble.grid5000.fr,1,33627,33684,2101740,254332
QuickSort,dahu-14.grenoble.grid5000.fr,17,130466,8608,827635,62240
Travelling Salesman Problem,dahu-14.grenoble.grid5000.fr,10,8345,1239,53467,7757
MergeSort,dahu-14.grenoble.grid5000.fr,43,103990,13483,1055662,106611
FrogJump,dahu-14.grenoble.grid5000.fr,23,1462300,149304,12690397,1245343
Life - sequential generation,dahu-14.grenoble.grid5000.fr,1,78258,78331,5197863,600418
Life - parallel iterators generation,dahu-14.grenoble.grid5000.fr,15,1686111,38797,3700308,337503
NBody parallel iterator,dahu-14.grenoble.grid5000.fr,51,203912,5752,456175,44906
NBody parallel reduce,dahu-14.grenoble.grid5000.fr,26,952759,20750,2326593,177985
NBody sequential,dahu-14.grenoble.grid5000.fr,1,33570,33641,1995357,207835
QuickSort,dahu-14.grenoble.grid5000.fr,17,126113,8382,815855,61750
Travelling Salesman Problem,dahu-14.grenoble.grid5000.fr,10,7962,1139,161743,15836
MergeSort,dahu-14.grenoble.grid5000.fr,43,116182,14211,1039120,113832
FrogJump,dahu-14.grenoble.grid5000.fr,23,1520915,163516,11702790,1293554
Life - sequential generation,dahu-14.grenoble.grid5000.fr,1,76328,76408,5077441,592569
Life - parallel iterators generation,dahu-14.grenoble.grid5000.fr,15,1774275,44155,3922170,346362
NBody parallel iterator,dahu-14.grenoble.grid5000.fr,51,133478,3262,347777,26729
NBody parallel reduce,dahu-14.grenoble.grid5000.fr,26,831135,27537,1473812,131090
NBody sequential,dahu-14.grenoble.grid5000.fr,1,33545,33569,1703975,143805
QuickSort,dahu-14.grenoble.grid5000.fr,17,127838,8337,811521,45211
Travelling Salesman Problem,dahu-14.grenoble.grid5000.fr,10,6573,1483,75012,7619
MergeSort,dahu-14.grenoble.grid5000.fr,43,96626,12290,960385,101791
FrogJump,dahu-14.grenoble.grid5000.fr,23,1536944,160889,13199307,1284771
Life - sequential generation,dahu-14.grenoble.grid5000.fr,1,78000,78074,4090871,354715
Life - parallel iterators generation,dahu-14.grenoble.grid5000.fr,15,1800205,39852,3782645,347203
NBody parallel iterator,dahu-14.grenoble.grid5000.fr,51,118272,3337,354430,25780
NBody parallel reduce,dahu-14.grenoble.grid5000.fr,26,1106433,26584,3035210,228903
NBody sequential,dahu-14.grenoble.grid5000.fr,1,33207,33283,1952204,180234
QuickSort,dahu-14.grenoble.grid5000.fr,17,136933,8319,620726,67305
