name,machine_id,cpu_time_us,package_energy,core_energy
MergeSort,dahu-13.grenoble.grid5000.fr,87618,1197690,93193
FrogJump,dahu-13.grenoble.grid5000.fr,918795,13456630,1170924
Life - sequential generation,dahu-13.grenoble.grid5000.fr,234640,8471353,741774
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,350841,2142512,132758
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,99699233,620483580,46222478
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,10063,344542,24878
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,128942,764952,50857
NBody sequential,dahu-13.grenoble.grid5000.fr,155572,4082448,365914
QuickSort,dahu-13.grenoble.grid5000.fr,70263,761290,66387
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,9485,163330,15652
MergeSort,dahu-13.grenoble.grid5000.fr,84598,1116330,98593
FrogJump,dahu-13.grenoble.grid5000.fr,1325685,16263691,1601604
Life - sequential generation,dahu-13.grenoble.grid5000.fr,328496,8382303,778770
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,404544,1768611,140607
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,137743260,529875413,42094614
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,61373,343994,24924
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,107279,896604,59410
NBody sequential,dahu-13.grenoble.grid5000.fr,146966,3839895,351701
QuickSort,dahu-13.grenoble.grid5000.fr,71732,743467,66188
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6030,85998,7941
MergeSort,dahu-13.grenoble.grid5000.fr,83218,1126096,101393
FrogJump,dahu-13.grenoble.grid5000.fr,1312209,16537433,1608045
Life - sequential generation,dahu-13.grenoble.grid5000.fr,307352,8077616,749716
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,383162,1756038,138266
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,119510331,523893129,39227104
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,6629,299376,16753
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,181430,838072,58507
NBody sequential,dahu-13.grenoble.grid5000.fr,154039,4041860,374131
QuickSort,dahu-13.grenoble.grid5000.fr,73019,725767,66846
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,8642,85571,7940
MergeSort,dahu-13.grenoble.grid5000.fr,85760,975644,95900
FrogJump,dahu-13.grenoble.grid5000.fr,1325243,15498617,1501511
Life - sequential generation,dahu-13.grenoble.grid5000.fr,296387,7643840,701230
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,393850,1872859,137363
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,135307584,497383248,37530349
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,6922,354857,25505
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,110808,880735,58186
NBody sequential,dahu-13.grenoble.grid5000.fr,154587,3973317,366496
QuickSort,dahu-13.grenoble.grid5000.fr,71513,712767,67290
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,5723,97167,7758
MergeSort,dahu-13.grenoble.grid5000.fr,89952,1096799,102189
FrogJump,dahu-13.grenoble.grid5000.fr,1343231,15854147,1549262
Life - sequential generation,dahu-13.grenoble.grid5000.fr,328342,8376199,776964
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,398474,1749263,137532
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,133662506,629720800,48120688
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,692,284668,24939
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,128482,880308,60756
NBody sequential,dahu-13.grenoble.grid5000.fr,159469,3282401,367001
QuickSort,dahu-13.grenoble.grid5000.fr,74148,595580,57879
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4772,79224,7894
MergeSort,dahu-13.grenoble.grid5000.fr,81047,945738,100873
FrogJump,dahu-13.grenoble.grid5000.fr,1543815,14817467,1506148
Life - sequential generation,dahu-13.grenoble.grid5000.fr,306920,6284408,699547
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,389710,1885311,148761
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,149573347,487544223,38614997
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,71,320068,24740
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,125008,944638,68055
NBody sequential,dahu-13.grenoble.grid5000.fr,155934,3274894,366634
QuickSort,dahu-13.grenoble.grid5000.fr,70832,642760,62026
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,3927,77820,7803
MergeSort,dahu-13.grenoble.grid5000.fr,86583,985166,94355
FrogJump,dahu-13.grenoble.grid5000.fr,1319140,15388083,1518877
Life - sequential generation,dahu-13.grenoble.grid5000.fr,310369,6660689,741897
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,394146,1847469,147737
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,129276141,510425512,39631452
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,268,297607,24786
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,109081,902402,58890
NBody sequential,dahu-13.grenoble.grid5000.fr,148245,3152214,350461
QuickSort,dahu-13.grenoble.grid5000.fr,70314,688841,62837
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4129,78247,7849
MergeSort,dahu-13.grenoble.grid5000.fr,81430,1057066,94049
FrogJump,dahu-13.grenoble.grid5000.fr,3154209,15183249,1541398
Life - sequential generation,dahu-13.grenoble.grid5000.fr,326260,7030256,784906
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,390363,1725704,138756
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,136981649,451647343,36085984
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,36577,237854,16218
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,137054,816465,58507
NBody sequential,dahu-13.grenoble.grid5000.fr,144287,3073173,353216
QuickSort,dahu-13.grenoble.grid5000.fr,68291,611876,55462
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,8587,93994,7788
MergeSort,dahu-13.grenoble.grid5000.fr,81119,900694,95013
FrogJump,dahu-13.grenoble.grid5000.fr,1335012,16509296,1622152
Life - sequential generation,dahu-13.grenoble.grid5000.fr,314475,7886881,730085
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,394566,1951899,154530
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,141370148,646637139,53560450
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,278,238769,16341
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,154517,858762,66555
NBody sequential,dahu-13.grenoble.grid5000.fr,148587,3148552,344617
QuickSort,dahu-13.grenoble.grid5000.fr,72654,675352,63250
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4001,69031,7803
MergeSort,dahu-13.grenoble.grid5000.fr,90055,983030,95151
FrogJump,dahu-13.grenoble.grid5000.fr,1364301,14904991,1526343
Life - sequential generation,dahu-13.grenoble.grid5000.fr,313688,6798811,750894
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,384535,1784297,145779
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,136056204,511066807,42277939
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,14209,361083,24404
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,174580,859556,58155
NBody sequential,dahu-13.grenoble.grid5000.fr,148876,3806814,353537
QuickSort,dahu-13.grenoble.grid5000.fr,71214,645872,55830
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,5685,97839,7987
MergeSort,dahu-13.grenoble.grid5000.fr,84273,1040891,95993
FrogJump,dahu-13.grenoble.grid5000.fr,1258364,34039342,3285828
Life - sequential generation,dahu-13.grenoble.grid5000.fr,321853,8150126,757610
