name,machine_id,cpu_time_us,package_energy,core_energy
MergeSort,dahu-13.grenoble.grid5000.fr,51705,1178464,95610
FrogJump,dahu-13.grenoble.grid5000.fr,483187,12224395,1115477
Life - sequential generation,dahu-13.grenoble.grid5000.fr,91407,4846789,560714
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,88009,1730770,172248
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,2325495,54799298,6691241
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,40843,1140012,126700
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,72261,1984065,197217
NBody sequential,dahu-13.grenoble.grid5000.fr,41255,2482416,268653
QuickSort,dahu-13.grenoble.grid5000.fr,42569,1232480,132605
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,3395,69336,7711
MergeSort,dahu-13.grenoble.grid5000.fr,46866,1414059,149267
FrogJump,dahu-13.grenoble.grid5000.fr,778950,19866465,2396209
Life - sequential generation,dahu-13.grenoble.grid5000.fr,87866,4254323,560974
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,86955,2220148,235620
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,2308876,53537583,6408742
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,39639,1238400,135328
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,68787,1889766,185772
NBody sequential,dahu-13.grenoble.grid5000.fr,41194,2548943,277787
QuickSort,dahu-13.grenoble.grid5000.fr,42465,1173276,125170
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,3869,145202,15652
MergeSort,dahu-13.grenoble.grid5000.fr,47743,1403256,149710
FrogJump,dahu-13.grenoble.grid5000.fr,746624,20144724,2397357
Life - sequential generation,dahu-13.grenoble.grid5000.fr,88437,5471788,608527
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,85499,2272149,243362
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,2287245,56480813,6716715
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,42907,1147092,122905
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,71734,1814754,178918
NBody sequential,dahu-13.grenoble.grid5000.fr,41436,2550225,277022
QuickSort,dahu-13.grenoble.grid5000.fr,42886,1171750,125307
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,3534,70556,7573
MergeSort,dahu-13.grenoble.grid5000.fr,46643,1469601,166708
FrogJump,dahu-13.grenoble.grid5000.fr,735979,19730235,2336340
Life - sequential generation,dahu-13.grenoble.grid5000.fr,88258,5393418,592890
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,88805,2349177,251257
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,2462609,57346105,6840095
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,41780,1128049,121880
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,69395,1795893,189307
NBody sequential,dahu-13.grenoble.grid5000.fr,41279,2539727,277848
QuickSort,dahu-13.grenoble.grid5000.fr,42801,1110654,116861
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,3797,134704,15422
MergeSort,dahu-13.grenoble.grid5000.fr,47353,1471921,158339
FrogJump,dahu-13.grenoble.grid5000.fr,707594,19776499,2391619
Life - sequential generation,dahu-13.grenoble.grid5000.fr,88054,4375233,561908
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,85717,2334894,250354
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,2272493,52973742,6174912
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,42898,1188351,134609
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,69118,1886164,191189
NBody sequential,dahu-13.grenoble.grid5000.fr,41542,1975886,261951
QuickSort,dahu-13.grenoble.grid5000.fr,44940,1166440,125506
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,3706,148742,15376
MergeSort,dahu-13.grenoble.grid5000.fr,47188,1466488,158493
FrogJump,dahu-13.grenoble.grid5000.fr,718876,52623828,6232577
Life - sequential generation,dahu-13.grenoble.grid5000.fr,88610,5456162,601535
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,92317,2342828,251073
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,2504712,57223547,6664680
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,41918,1239682,136659
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,72115,2816765,233478
NBody sequential,dahu-13.grenoble.grid5000.fr,47013,2268610,292567
QuickSort,dahu-13.grenoble.grid5000.fr,44140,1200619,133478
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,1106,59204,7849
