name,machine_id,cpu_time_us,package_energy,core_energy
MergeSort,dahu-13.grenoble.grid5000.fr,86824,747739,52831
FrogJump,dahu-13.grenoble.grid5000.fr,930998,9212867,845861
Life - sequential generation,dahu-13.grenoble.grid5000.fr,287859,5211656,563009
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,446904,1210019,139398
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,60638786,245827191,21385223
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,44080,291442,24174
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,168687,807676,65622
NBody sequential,dahu-13.grenoble.grid5000.fr,146757,3091239,348518
QuickSort,dahu-13.grenoble.grid5000.fr,73632,730040,61919
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6278,100342,7574
MergeSort,dahu-13.grenoble.grid5000.fr,100314,811765,85542
FrogJump,dahu-13.grenoble.grid5000.fr,1637982,14304040,1463123
Life - sequential generation,dahu-13.grenoble.grid5000.fr,327459,6820417,775588
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,483866,1691158,140867
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,83243099,305201428,24698254
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,46389,220702,16432
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,154912,869749,57726
NBody sequential,dahu-13.grenoble.grid5000.fr,159224,3409659,363957
QuickSort,dahu-13.grenoble.grid5000.fr,72357,700010,62271
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,5825,85205,7803
MergeSort,dahu-13.grenoble.grid5000.fr,91545,962156,85940
FrogJump,dahu-13.grenoble.grid5000.fr,1388315,16402913,1591674
Life - sequential generation,dahu-13.grenoble.grid5000.fr,350298,8235391,742570
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,422802,1843379,143942
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,92895437,308418644,25474286
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,58176,274291,16157
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,174569,814451,58140
NBody sequential,dahu-13.grenoble.grid5000.fr,158059,3066948,341373
QuickSort,dahu-13.grenoble.grid5000.fr,74769,697935,62913
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4878,74097,7849
MergeSort,dahu-13.grenoble.grid5000.fr,91306,951536,86430
FrogJump,dahu-13.grenoble.grid5000.fr,1396221,14647607,1444948
Life - sequential generation,dahu-13.grenoble.grid5000.fr,356207,7128400,784523
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,441148,1846919,144815
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,88209208,312685601,25180985
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,14732,337584,24756
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,159771,919004,69171
NBody sequential,dahu-13.grenoble.grid5000.fr,158246,3772146,349146
QuickSort,dahu-13.grenoble.grid5000.fr,73572,729918,55019
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,3860,80505,7849
MergeSort,dahu-13.grenoble.grid5000.fr,92950,1000730,86308
FrogJump,dahu-13.grenoble.grid5000.fr,1427361,16430012,1567867
Life - sequential generation,dahu-13.grenoble.grid5000.fr,321467,7883037,740367
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,415579,1711544,143346
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,91423515,380325015,31658913
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,6460,328612,24848
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,166245,823911,60649
NBody sequential,dahu-13.grenoble.grid5000.fr,159035,3088921,350905
QuickSort,dahu-13.grenoble.grid5000.fr,73807,702391,63051
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4152,157653,7986
