name,machine_id,cpu_time_us,package_energy,core_energy
MergeSort,dahu-13.grenoble.grid5000.fr,87757,1197934,104070
FrogJump,dahu-13.grenoble.grid5000.fr,1058800,12888822,1161592
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72826,4016835,349743
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,627500,2739128,197691
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,88818821,481970507,38422186
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,68932,226135,16769
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,292974,1107785,84976
NBody sequential,dahu-13.grenoble.grid5000.fr,34601,1916927,147753
QuickSort,dahu-13.grenoble.grid5000.fr,76947,630370,56350
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6033,91248,7758
MergeSort,dahu-13.grenoble.grid5000.fr,74035,988401,93499
FrogJump,dahu-13.grenoble.grid5000.fr,1253974,14572473,1427413
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72874,4032460,317154
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,657329,2572259,221284
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,180889540,745746626,57272123
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,70033,224242,16386
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,271647,1214779,93284
NBody sequential,dahu-13.grenoble.grid5000.fr,34420,1879572,147798
QuickSort,dahu-13.grenoble.grid5000.fr,82178,631529,57283
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6300,91857,7757
MergeSort,dahu-13.grenoble.grid5000.fr,78718,917722,87409
FrogJump,dahu-13.grenoble.grid5000.fr,1240084,13427639,1325913
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72887,4029103,318882
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,666666,2479119,209595
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,158071597,498660955,39242771
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,72760,327026,24679
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,383978,1323361,102923
NBody sequential,dahu-13.grenoble.grid5000.fr,37109,2164362,262410
QuickSort,dahu-13.grenoble.grid5000.fr,83751,628661,58125
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6210,75500,7925
MergeSort,dahu-13.grenoble.grid5000.fr,81636,901731,90790
FrogJump,dahu-13.grenoble.grid5000.fr,1214550,14399438,1497105
Life - sequential generation,dahu-13.grenoble.grid5000.fr,73562,3984304,312625
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,665031,2641534,215654
