name,machine_id,cpu_time_us,package_energy,core_energy
MergeSort,dahu-13.grenoble.grid5000.fr,78466,985837,93574
FrogJump,dahu-13.grenoble.grid5000.fr,859917,8468850,841179
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72580,5014513,562535
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,443976,1374509,154270
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,53832092,325002952,28230534
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,58686,395690,31855
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,185777,959592,71680
NBody sequential,dahu-13.grenoble.grid5000.fr,34798,1970454,148349
QuickSort,dahu-13.grenoble.grid5000.fr,65621,526610,51393
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,5925,69397,8032
MergeSort,dahu-13.grenoble.grid5000.fr,67862,910703,83981
FrogJump,dahu-13.grenoble.grid5000.fr,1069472,11859711,1199520
Life - sequential generation,dahu-13.grenoble.grid5000.fr,73291,4030080,317475
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,455582,1998774,179117
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,68145098,336615837,29719271
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,60127,307921,24541
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,209305,1197934,99435
NBody sequential,dahu-13.grenoble.grid5000.fr,36616,2034541,157758
QuickSort,dahu-13.grenoble.grid5000.fr,67804,556518,55630
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6060,86670,8445
MergeSort,dahu-13.grenoble.grid5000.fr,68872,850584,93315
FrogJump,dahu-13.grenoble.grid5000.fr,1056157,11319979,1156497
Life - sequential generation,dahu-13.grenoble.grid5000.fr,73452,3980642,314737
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,452197,2006098,176899
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,78516145,358157164,29622559
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,57389,349304,24663
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,197108,1138303,85848
NBody sequential,dahu-13.grenoble.grid5000.fr,34462,1915766,176256
QuickSort,dahu-13.grenoble.grid5000.fr,63916,506835,47935
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,5970,151611,15560
MergeSort,dahu-13.grenoble.grid5000.fr,68603,880796,73425
FrogJump,dahu-13.grenoble.grid5000.fr,1050004,13087857,1404953
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72565,4059133,317766
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,439532,2175592,188144
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,81581548,362071033,30968883
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,56571,343139,25200
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,213913,1040158,75918
NBody sequential,dahu-13.grenoble.grid5000.fr,34583,1904841,149175
QuickSort,dahu-13.grenoble.grid5000.fr,64076,508909,47690
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6173,109863,8032
MergeSort,dahu-13.grenoble.grid5000.fr,64118,885191,83966
FrogJump,dahu-13.grenoble.grid5000.fr,1083569,13885340,1453439
Life - sequential generation,dahu-13.grenoble.grid5000.fr,73904,5192735,571103
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,442606,2216791,187854
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,76281294,364280623,29927519
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,58563,344603,24542
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,184834,927305,66938
NBody sequential,dahu-13.grenoble.grid5000.fr,34338,1881648,147661
QuickSort,dahu-13.grenoble.grid5000.fr,62779,517943,47461
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6073,148132,7895
MergeSort,dahu-13.grenoble.grid5000.fr,67039,794127,66677
FrogJump,dahu-13.grenoble.grid5000.fr,1085806,13006925,1345038
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72790,4996935,563056
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,440575,2252314,190347
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,74852288,391170507,32847678
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,58869,354308,24755
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,218759,1028745,76224
NBody sequential,dahu-13.grenoble.grid5000.fr,36805,1909541,152067
QuickSort,dahu-13.grenoble.grid5000.fr,65195,501646,47613
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6079,76782,15499
MergeSort,dahu-13.grenoble.grid5000.fr,67325,886656,86354
FrogJump,dahu-13.grenoble.grid5000.fr,1069170,12863614,1344610
