name,machine_id,cpu_time_us,package_energy,core_energy
MergeSort,dahu-13.grenoble.grid5000.fr,81630,836423,61919
FrogJump,dahu-13.grenoble.grid5000.fr,912994,8775185,902164
Life - sequential generation,dahu-13.grenoble.grid5000.fr,73155,4061330,318729
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,432165,1362667,154897
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,71285515,468317039,37295938
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,60555,357543,24388
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,202224,1084226,74725
NBody sequential,dahu-13.grenoble.grid5000.fr,34629,1933222,148425
QuickSort,dahu-13.grenoble.grid5000.fr,63923,677672,55172
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,5788,92041,7849
MergeSort,dahu-13.grenoble.grid5000.fr,68300,940183,93621
FrogJump,dahu-13.grenoble.grid5000.fr,1085571,14154078,1387481
Life - sequential generation,dahu-13.grenoble.grid5000.fr,73159,4147572,318944
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,472120,2338373,186935
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,84914509,440933136,37129000
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,58575,373900,24862
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,183945,1079343,77510
NBody sequential,dahu-13.grenoble.grid5000.fr,34212,2031856,155509
QuickSort,dahu-13.grenoble.grid5000.fr,68203,544066,48700
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,5961,128295,7573
MergeSort,dahu-13.grenoble.grid5000.fr,68493,1063108,102663
FrogJump,dahu-13.grenoble.grid5000.fr,1202043,13185818,1282247
Life - sequential generation,dahu-13.grenoble.grid5000.fr,73282,4220754,329012
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,480534,2246149,188006
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,85475436,423089859,33631358
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,61039,357116,24847
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,200656,1087277,77617
NBody sequential,dahu-13.grenoble.grid5000.fr,34851,1935176,148257
QuickSort,dahu-13.grenoble.grid5000.fr,66471,626097,56136
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,5761,90149,7803
MergeSort,dahu-13.grenoble.grid5000.fr,66591,992063,94432
FrogJump,dahu-13.grenoble.grid5000.fr,2875187,14275110,1380611
Life - sequential generation,dahu-13.grenoble.grid5000.fr,73141,4153920,318362
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,462863,2239374,189139
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,105020644,416028049,32914339
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,59632,247131,16478
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,225244,970395,68636
NBody sequential,dahu-13.grenoble.grid5000.fr,35949,1990107,148625
QuickSort,dahu-13.grenoble.grid5000.fr,68265,602050,56074
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,5857,65185,7941
MergeSort,dahu-13.grenoble.grid5000.fr,66502,996091,94218
FrogJump,dahu-13.grenoble.grid5000.fr,1123628,13215787,1271002
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72854,4927599,539004
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,471120,2223078,187501
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,90063909,412602154,34390406
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,60031,360472,24770
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,176733,1202390,83629
NBody sequential,dahu-13.grenoble.grid5000.fr,36749,2115229,221835
QuickSort,dahu-13.grenoble.grid5000.fr,64810,540892,48134
