name,machine_id,cpu_time_us,package_energy,core_energy
MergeSort,dahu-13.grenoble.grid5000.fr,61769,753965,61062
FrogJump,dahu-13.grenoble.grid5000.fr,635253,8883217,837216
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72305,4866992,563239
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,144344,957822,123900
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,9051670,80226907,9141291
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,44262,387511,46665
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,96865,795286,77678
NBody sequential,dahu-13.grenoble.grid5000.fr,35080,1897334,156748
QuickSort,dahu-13.grenoble.grid5000.fr,41545,493529,53932
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4410,0,0
MergeSort,dahu-13.grenoble.grid5000.fr,54293,854673,80876
FrogJump,dahu-13.grenoble.grid5000.fr,798552,11729584,1290004
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72686,4830371,547174
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,147667,1106503,126454
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,13751809,119660643,12391042
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,42194,462646,39474
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,104437,952390,86507
NBody sequential,dahu-13.grenoble.grid5000.fr,34536,1810542,147753
QuickSort,dahu-13.grenoble.grid5000.fr,40876,496337,51929
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4378,70861,7757
MergeSort,dahu-13.grenoble.grid5000.fr,54359,988889,96650
FrogJump,dahu-13.grenoble.grid5000.fr,2475554,14124842,1486992
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72807,4095814,418012
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,149406,1444882,136660
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,15191004,132050809,13707683
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,43479,461486,39382
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,97626,1038266,86858
NBody sequential,dahu-13.grenoble.grid5000.fr,35001,1844295,147890
QuickSort,dahu-13.grenoble.grid5000.fr,41252,508482,54468
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4273,71045,7711
MergeSort,dahu-13.grenoble.grid5000.fr,54015,1033262,94187
FrogJump,dahu-13.grenoble.grid5000.fr,865460,13884059,1536288
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72714,4984546,563606
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,151501,1515133,137929
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,14941450,124929368,12651034
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,43194,465209,39106
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,105856,1043943,86981
NBody sequential,dahu-13.grenoble.grid5000.fr,35532,1858393,147981
QuickSort,dahu-13.grenoble.grid5000.fr,42466,545165,54850
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4287,0,7803
MergeSort,dahu-13.grenoble.grid5000.fr,54689,864317,74404
FrogJump,dahu-13.grenoble.grid5000.fr,874878,13832668,1606684
Life - sequential generation,dahu-13.grenoble.grid5000.fr,73234,4949450,562505
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,154069,1379879,138098
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,14749471,122022454,13619525
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,42503,336913,31381
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,92134,870664,78703
NBody sequential,dahu-13.grenoble.grid5000.fr,34083,2359186,262411
QuickSort,dahu-13.grenoble.grid5000.fr,42619,526244,53841
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,5482,76477,7711
MergeSort,dahu-13.grenoble.grid5000.fr,53777,909482,92901
FrogJump,dahu-13.grenoble.grid5000.fr,2258112,12589262,1395574
Life - sequential generation,dahu-13.grenoble.grid5000.fr,73232,3864736,313405
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,150451,1346005,133064
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,14838821,128546302,13655219
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,42375,460692,39490
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,109769,952024,78964
NBody sequential,dahu-13.grenoble.grid5000.fr,34535,2369745,262548
QuickSort,dahu-13.grenoble.grid5000.fr,43265,567442,54575
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4064,81299,7803
MergeSort,dahu-13.grenoble.grid5000.fr,56331,1026365,91876
FrogJump,dahu-13.grenoble.grid5000.fr,841156,15559042,1641460
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72836,4079823,382531
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,152152,1641109,138909
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,13893621,128505958,13064931
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,41984,407226,39612
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,95530,1226010,95717
NBody sequential,dahu-13.grenoble.grid5000.fr,35525,1893184,156749
QuickSort,dahu-13.grenoble.grid5000.fr,42032,564390,53519
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7422,73120,7711
MergeSort,dahu-13.grenoble.grid5000.fr,58385,1170651,106717
FrogJump,dahu-13.grenoble.grid5000.fr,1561470,14959373,1574539
Life - sequential generation,dahu-13.grenoble.grid5000.fr,73216,4839099,559842
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,152893,1597347,138450
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,14992194,124574937,12261405
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,42147,499816,40698
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,94458,1047849,83263
NBody sequential,dahu-13.grenoble.grid5000.fr,35962,2388910,270168
QuickSort,dahu-13.grenoble.grid5000.fr,42851,678709,62516
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4197,87036,7757
MergeSort,dahu-13.grenoble.grid5000.fr,54688,1086606,101179
FrogJump,dahu-13.grenoble.grid5000.fr,875749,14650231,1579847
Life - sequential generation,dahu-13.grenoble.grid5000.fr,73574,4812793,557547
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,154249,1601925,143361
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,15343557,122047478,12068548
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,42769,494017,40820
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,93568,1116025,93498
NBody sequential,dahu-13.grenoble.grid5000.fr,34585,1821040,146880
QuickSort,dahu-13.grenoble.grid5000.fr,41897,490904,44936
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4122,67016,8033
MergeSort,dahu-13.grenoble.grid5000.fr,54381,895506,85527
FrogJump,dahu-13.grenoble.grid5000.fr,894399,16457355,1714901
Life - sequential generation,dahu-13.grenoble.grid5000.fr,73020,4997057,564815
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,159336,1756770,151485
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,13698528,124635729,12321167
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,41563,526366,40759
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,91172,1116940,91968
NBody sequential,dahu-13.grenoble.grid5000.fr,35898,2371088,262365
QuickSort,dahu-13.grenoble.grid5000.fr,41574,583190,54407
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4175,69885,7895
MergeSort,dahu-13.grenoble.grid5000.fr,55889,1076963,110405
FrogJump,dahu-13.grenoble.grid5000.fr,860316,14862755,1614594
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72774,4033254,337411
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,152093,1535397,143316
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,13615926,126626507,12524183
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,42015,514158,40805
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,93635,1136350,91158
NBody sequential,dahu-13.grenoble.grid5000.fr,35284,2374322,262701
QuickSort,dahu-13.grenoble.grid5000.fr,41295,581298,56640
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4425,86365,7895
MergeSort,dahu-13.grenoble.grid5000.fr,56639,987668,99373
FrogJump,dahu-13.grenoble.grid5000.fr,874560,24181822,2621732
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72806,4949511,579671
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,148709,1623409,133829
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,13431252,124440477,12344912
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,42260,520506,41463
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,96774,1158322,90453
NBody sequential,dahu-13.grenoble.grid5000.fr,34350,2427667,270167
QuickSort,dahu-13.grenoble.grid5000.fr,41477,589659,57742
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4218,76355,7971
MergeSort,dahu-13.grenoble.grid5000.fr,53656,1139279,115377
FrogJump,dahu-13.grenoble.grid5000.fr,880188,14752465,1603424
Life - sequential generation,dahu-13.grenoble.grid5000.fr,73569,4999682,564173
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,152215,1611629,144631
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,15122825,141370610,13443559
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,43276,523192,41845
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,95549,1242245,99924
NBody sequential,dahu-13.grenoble.grid5000.fr,35534,2477899,271177
QuickSort,dahu-13.grenoble.grid5000.fr,43086,674925,66188
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4388,155457,15667
MergeSort,dahu-13.grenoble.grid5000.fr,53621,1096921,106901
FrogJump,dahu-13.grenoble.grid5000.fr,874296,14554223,1573039
Life - sequential generation,dahu-13.grenoble.grid5000.fr,73549,5038073,571302
