name,machine_id,cpu_time_us,package_energy,core_energy
MergeSort,dahu-13.grenoble.grid5000.fr,51372,921140,73960
FrogJump,dahu-13.grenoble.grid5000.fr,519764,27068169,2416819
Life - sequential generation,dahu-13.grenoble.grid5000.fr,100926,4849292,561724
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,108405,1670284,168391
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,3150699,54687848,6675328
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,46878,921933,114567
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,76763,1403133,149542
NBody sequential,dahu-13.grenoble.grid5000.fr,43711,2408502,261906
QuickSort,dahu-13.grenoble.grid5000.fr,45048,948423,109701
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,3336,135681,7803
MergeSort,dahu-13.grenoble.grid5000.fr,49017,1160275,136553
FrogJump,dahu-13.grenoble.grid5000.fr,841487,16049153,2031748
Life - sequential generation,dahu-13.grenoble.grid5000.fr,97409,5128893,569604
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,93624,1714107,196758
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,3325795,80636207,9116719
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,45276,953367,106503
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,77390,1487545,148257
NBody sequential,dahu-13.grenoble.grid5000.fr,44180,2118403,277343
QuickSort,dahu-13.grenoble.grid5000.fr,43636,909971,92443
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,1877,131469,15376
MergeSort,dahu-13.grenoble.grid5000.fr,49633,1292355,139413
FrogJump,dahu-13.grenoble.grid5000.fr,2266647,18160720,2217214
Life - sequential generation,dahu-13.grenoble.grid5000.fr,93512,5187242,576397
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,99268,1882014,199191
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,4589681,81323888,9787899
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,48284,939694,105814
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,74568,1425351,151608
NBody sequential,dahu-13.grenoble.grid5000.fr,44145,2567133,278522
QuickSort,dahu-13.grenoble.grid5000.fr,43112,955258,100199
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,2440,80322,7665
MergeSort,dahu-13.grenoble.grid5000.fr,47961,1104734,118300
FrogJump,dahu-13.grenoble.grid5000.fr,790695,18366897,2184014
Life - sequential generation,dahu-13.grenoble.grid5000.fr,94517,5263903,586173
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,86452,1914119,206489
