name,machine_id,cpu_time_us,package_energy,core_energy
MergeSort,dahu-13.grenoble.grid5000.fr,52676,1445859,125077
FrogJump,dahu-13.grenoble.grid5000.fr,815564,13731655,1280472
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72866,3905569,414997
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,84486,2370721,296790
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,1061946,26269159,2391451
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,37184,945615,99542
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,61408,1652705,138296
NBody sequential,dahu-13.grenoble.grid5000.fr,34014,2266535,261217
QuickSort,dahu-13.grenoble.grid5000.fr,37439,1107907,103291
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4702,164307,16157
MergeSort,dahu-13.grenoble.grid5000.fr,49409,1448238,136644
FrogJump,dahu-13.grenoble.grid5000.fr,727306,23307008,2959051
Life - sequential generation,dahu-13.grenoble.grid5000.fr,73310,3720754,311202
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,95624,3273062,351441
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,1051363,28839342,3635188
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,37733,1138364,145870
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,61249,1776301,230923
NBody sequential,dahu-13.grenoble.grid5000.fr,34152,2352960,268974
QuickSort,dahu-13.grenoble.grid5000.fr,35874,1176084,148074
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,3381,124389,15377
MergeSort,dahu-13.grenoble.grid5000.fr,48331,1628841,189124
FrogJump,dahu-13.grenoble.grid5000.fr,513037,16051228,2067137
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72778,4816821,561540
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,84265,2839104,323105
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,1457791,46490603,5825138
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,36939,1313046,147783
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,63601,2510796,246483
NBody sequential,dahu-13.grenoble.grid5000.fr,34867,2345636,269204
