name,machine_id,cpu_time_us,package_energy,core_energy
MergeSort,dahu-13.grenoble.grid5000.fr,58603,824277,67335
FrogJump,dahu-13.grenoble.grid5000.fr,599807,8357644,744406
Life - sequential generation,dahu-13.grenoble.grid5000.fr,104593,4336292,356353
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,103271,750181,60909
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,9697488,115328013,12257794
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,25637,555236,46497
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,87416,1220028,101470
NBody sequential,dahu-13.grenoble.grid5000.fr,55584,2298273,285498
QuickSort,dahu-13.grenoble.grid5000.fr,47708,617064,61736
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,3248,120117,15514
MergeSort,dahu-13.grenoble.grid5000.fr,54032,894712,92947
FrogJump,dahu-13.grenoble.grid5000.fr,896846,35869476,3931243
Life - sequential generation,dahu-13.grenoble.grid5000.fr,118573,4856250,602055
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,123297,1469295,135879
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,13547672,141415532,15170945
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,28110,418150,46680
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,88620,992430,94171
NBody sequential,dahu-13.grenoble.grid5000.fr,53867,2253900,285559
QuickSort,dahu-13.grenoble.grid5000.fr,46599,575072,69585
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,3827,66956,7696
MergeSort,dahu-13.grenoble.grid5000.fr,52554,985532,100046
FrogJump,dahu-13.grenoble.grid5000.fr,843929,14581628,1731807
Life - sequential generation,dahu-13.grenoble.grid5000.fr,111499,4754871,609123
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,125295,1195676,127725
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,12415281,118464113,12721981
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,39703,519286,46634
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,79152,1025571,94417
NBody sequential,dahu-13.grenoble.grid5000.fr,53663,2242365,278598
QuickSort,dahu-13.grenoble.grid5000.fr,46427,644773,70059
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4182,0,0
MergeSort,dahu-13.grenoble.grid5000.fr,51783,916197,100613
FrogJump,dahu-13.grenoble.grid5000.fr,877234,15821920,1810985
Life - sequential generation,dahu-13.grenoble.grid5000.fr,115185,4810534,602086
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,128123,1355648,138954
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,13781727,133758447,13827590
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,29848,578368,46482
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,84540,1010861,94508
NBody sequential,dahu-13.grenoble.grid5000.fr,53846,2178400,285789
QuickSort,dahu-13.grenoble.grid5000.fr,47826,662168,69676
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,3988,60486,7803
MergeSort,dahu-13.grenoble.grid5000.fr,52003,923094,100521
FrogJump,dahu-13.grenoble.grid5000.fr,880336,14436730,1678625
Life - sequential generation,dahu-13.grenoble.grid5000.fr,118842,5642869,587367
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,127739,1397885,135221
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,13823638,126530865,13676976
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,38670,494993,47094
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,92201,1012754,94401
NBody sequential,dahu-13.grenoble.grid5000.fr,53866,2181452,277848
QuickSort,dahu-13.grenoble.grid5000.fr,47266,650145,69447
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,3865,64941,15423
MergeSort,dahu-13.grenoble.grid5000.fr,51281,875242,100613
FrogJump,dahu-13.grenoble.grid5000.fr,893676,14635339,1680797
Life - sequential generation,dahu-13.grenoble.grid5000.fr,115108,4805530,611954
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,123809,1426449,143621
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,12844148,137152054,14025985
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,29353,553160,46956
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,91386,1121030,94538
NBody sequential,dahu-13.grenoble.grid5000.fr,55501,2277277,278077
QuickSort,dahu-13.grenoble.grid5000.fr,48281,672300,69768
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4145,68421,7711
MergeSort,dahu-13.grenoble.grid5000.fr,51844,922849,92917
FrogJump,dahu-13.grenoble.grid5000.fr,873473,17565201,1846603
Life - sequential generation,dahu-13.grenoble.grid5000.fr,119047,6101181,610807
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,128542,1590389,143530
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,13838386,137784925,14376171
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,18029,467162,39168
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,79253,1211056,103000
NBody sequential,dahu-13.grenoble.grid5000.fr,55620,2296381,293790
QuickSort,dahu-13.grenoble.grid5000.fr,47637,692686,70013
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,5874,87524,14963
MergeSort,dahu-13.grenoble.grid5000.fr,53519,1012326,100842
FrogJump,dahu-13.grenoble.grid5000.fr,896249,15484519,1773729
Life - sequential generation,dahu-13.grenoble.grid5000.fr,119846,5458482,602285
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,115755,1359799,137501
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,14772735,142994873,14993480
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,41706,522093,46956
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,87026,1111386,94784
NBody sequential,dahu-13.grenoble.grid5000.fr,55557,2298212,286049
QuickSort,dahu-13.grenoble.grid5000.fr,46646,712035,70181
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6865,63659,7803
MergeSort,dahu-13.grenoble.grid5000.fr,54481,934445,100552
FrogJump,dahu-13.grenoble.grid5000.fr,905838,14796715,1682617
Life - sequential generation,dahu-13.grenoble.grid5000.fr,118317,4869067,610730
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,123163,1613948,154698
