name,machine_id,cpu_time_us,package_energy,core_energy
MergeSort,dahu-13.grenoble.grid5000.fr,84080,1255612,109242
FrogJump,dahu-13.grenoble.grid5000.fr,878963,12468352,1145940
Life - sequential generation,dahu-13.grenoble.grid5000.fr,73817,4025685,316480
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,405876,2240350,139750
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,64588992,468191611,37208009
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,67307,345458,26362
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,189505,1148740,87837
NBody sequential,dahu-13.grenoble.grid5000.fr,37391,2385736,263282
QuickSort,dahu-13.grenoble.grid5000.fr,70559,560484,50031
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6322,96679,7666
MergeSort,dahu-13.grenoble.grid5000.fr,69686,931578,95151
FrogJump,dahu-13.grenoble.grid5000.fr,1134177,13858119,1461517
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72841,4961413,563790
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,515745,2275202,202067
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,91223584,407498530,32238905
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,64129,337645,25689
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,222279,1230893,88235
NBody sequential,dahu-13.grenoble.grid5000.fr,35371,2391535,262594
QuickSort,dahu-13.grenoble.grid5000.fr,70424,663756,59196
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6097,49072,8491
MergeSort,dahu-13.grenoble.grid5000.fr,68070,937193,93024
FrogJump,dahu-13.grenoble.grid5000.fr,1124805,13448818,1421171
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72914,5062182,564616
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,497940,2301386,202434
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,84952725,426199532,32214058
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,62370,355102,23776
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,212532,1121091,80019
NBody sequential,dahu-13.grenoble.grid5000.fr,34463,2462152,262870
QuickSort,dahu-13.grenoble.grid5000.fr,68036,651244,58768
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6348,82642,7849
MergeSort,dahu-13.grenoble.grid5000.fr,75466,903440,94033
FrogJump,dahu-13.grenoble.grid5000.fr,1138603,14078760,1467347
Life - sequential generation,dahu-13.grenoble.grid5000.fr,73026,5015429,555528
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,513318,2289667,177220
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,100719039,641048591,47348405
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,62292,364684,24189
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,220801,1120603,71987
NBody sequential,dahu-13.grenoble.grid5000.fr,34754,2463922,262594
QuickSort,dahu-13.grenoble.grid5000.fr,62834,586729,50260
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6877,62073,15928
MergeSort,dahu-13.grenoble.grid5000.fr,70021,1029416,92917
FrogJump,dahu-13.grenoble.grid5000.fr,1132042,13745388,1329004
Life - sequential generation,dahu-13.grenoble.grid5000.fr,73181,5201524,573521
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,503493,2264887,177557
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,99612944,469565205,34252508
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,63412,335815,23959
