name,machine_id,cpu_time_us,package_energy,core_energy
MergeSort,dahu-13.grenoble.grid5000.fr,79351,734495,56411
FrogJump,dahu-13.grenoble.grid5000.fr,842081,7552776,604748
Life - sequential generation,dahu-13.grenoble.grid5000.fr,196285,5339403,424804
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,299927,800779,66188
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,52518457,231800432,21384581
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,54701,299743,23776
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,83520,734922,55815
NBody sequential,dahu-13.grenoble.grid5000.fr,113066,3028191,363375
QuickSort,dahu-13.grenoble.grid5000.fr,63261,585325,61857
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,3797,67504,7711
MergeSort,dahu-13.grenoble.grid5000.fr,72877,856443,93054
FrogJump,dahu-13.grenoble.grid5000.fr,1107202,13110989,1456606
Life - sequential generation,dahu-13.grenoble.grid5000.fr,233097,6283859,772818
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,261699,1347897,125230
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,74670978,360326897,31283298
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,55721,323059,23990
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,78644,932371,73470
NBody sequential,dahu-13.grenoble.grid5000.fr,109588,2910088,349681
QuickSort,dahu-13.grenoble.grid5000.fr,64154,578306,54759
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,5027,75622,7894
MergeSort,dahu-13.grenoble.grid5000.fr,74881,893369,93835
FrogJump,dahu-13.grenoble.grid5000.fr,1137388,13399135,1465434
Life - sequential generation,dahu-13.grenoble.grid5000.fr,234122,6163924,737077
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,270209,1568111,138939
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,76319821,299937953,25048150
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,7305,348022,24113
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,132759,846373,58538
NBody sequential,dahu-13.grenoble.grid5000.fr,110779,2848747,333555
QuickSort,dahu-13.grenoble.grid5000.fr,60891,594237,54683
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4545,72815,7803
MergeSort,dahu-13.grenoble.grid5000.fr,70550,902525,85833
FrogJump,dahu-13.grenoble.grid5000.fr,1164298,15168723,1577017
Life - sequential generation,dahu-13.grenoble.grid5000.fr,243442,6372115,747160
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,283411,1520809,134319
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,88346044,374046894,31544821
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,24735,304809,25168
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,136321,850767,58277
NBody sequential,dahu-13.grenoble.grid5000.fr,107609,2845268,326150
QuickSort,dahu-13.grenoble.grid5000.fr,60419,577757,54988
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,3521,81298,8124
