name,machine_id,cpu_time_us,package_energy,core_energy
MergeSort,dahu-13.grenoble.grid5000.fr,93671,748473,57513
FrogJump,dahu-13.grenoble.grid5000.fr,971902,9190589,862338
Life - sequential generation,dahu-13.grenoble.grid5000.fr,314321,5040270,558006
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,459387,1151914,132391
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,79952137,307551398,26167621
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,10726,298217,23990
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,192153,908934,67534
NBody sequential,dahu-13.grenoble.grid5000.fr,161426,3052543,341312
QuickSort,dahu-13.grenoble.grid5000.fr,75888,676756,62455
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,7130,141968,15514
MergeSort,dahu-13.grenoble.grid5000.fr,89434,895017,86354
FrogJump,dahu-13.grenoble.grid5000.fr,1506015,15212729,1477200
Life - sequential generation,dahu-13.grenoble.grid5000.fr,358783,6860151,767601
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,433212,1983332,162639
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,125447052,432746085,34775569
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,16289,220764,16738
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,156040,863645,59395
NBody sequential,dahu-13.grenoble.grid5000.fr,177304,3261954,358479
QuickSort,dahu-13.grenoble.grid5000.fr,77874,703062,63480
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,5130,88806,8033
MergeSort,dahu-13.grenoble.grid5000.fr,87036,1017576,93483
FrogJump,dahu-13.grenoble.grid5000.fr,1438282,16611530,1600595
Life - sequential generation,dahu-13.grenoble.grid5000.fr,376489,7009992,776016
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,454655,1833614,153199
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,125228468,617568976,49044333
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,2530,301208,24863
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,164597,723631,51546
NBody sequential,dahu-13.grenoble.grid5000.fr,174692,3292167,365043
QuickSort,dahu-13.grenoble.grid5000.fr,74973,700499,70334
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,8040,167236,15560
MergeSort,dahu-13.grenoble.grid5000.fr,92140,995054,94508
FrogJump,dahu-13.grenoble.grid5000.fr,1445571,16902605,1637758
Life - sequential generation,dahu-13.grenoble.grid5000.fr,357244,6724531,743994
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,454009,1888606,151608
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,139233283,556325358,43873867
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,75,328186,25122
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,165687,967710,70288
NBody sequential,dahu-13.grenoble.grid5000.fr,178148,3368887,365379
QuickSort,dahu-13.grenoble.grid5000.fr,74179,695738,63357
