name,machine_id,cpu_time_us,package_energy,core_energy
MergeSort,dahu-13.grenoble.grid5000.fr,89135,1093442,101576
FrogJump,dahu-13.grenoble.grid5000.fr,1099951,14558556,1573697
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72842,4030446,318087
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,695099,1830623,178475
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,98230322,471080642,36240452
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,78743,346862,17687
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,323582,1292782,96329
NBody sequential,dahu-13.grenoble.grid5000.fr,36319,1949214,147844
QuickSort,dahu-13.grenoble.grid5000.fr,83757,529235,49740
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6259,152465,15698
MergeSort,dahu-13.grenoble.grid5000.fr,75618,900205,82666
FrogJump,dahu-13.grenoble.grid5000.fr,1258515,14906884,1550777
Life - sequential generation,dahu-13.grenoble.grid5000.fr,73668,4939379,555772
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,757622,2771172,222553
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,212987999,757176773,57748030
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,75119,354857,25628
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,325117,1364193,100750
NBody sequential,dahu-13.grenoble.grid5000.fr,35294,1930598,148670
QuickSort,dahu-13.grenoble.grid5000.fr,87567,589660,58721
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6576,111206,8354
MergeSort,dahu-13.grenoble.grid5000.fr,80392,904050,87715
FrogJump,dahu-13.grenoble.grid5000.fr,1249359,13712856,1351113
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72453,4065663,320428
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,752474,2668023,226256
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,169130834,602080063,44242964
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,73324,349791,25398
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,293127,1487911,103719
NBody sequential,dahu-13.grenoble.grid5000.fr,34893,1934016,148486
QuickSort,dahu-13.grenoble.grid5000.fr,89354,600462,57788
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6638,79406,8078
MergeSort,dahu-13.grenoble.grid5000.fr,82085,964841,86919
FrogJump,dahu-13.grenoble.grid5000.fr,1264857,14338647,1495744
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72864,4106496,322585
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,764031,2737420,224161
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,159832367,587720236,41575547
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,71860,384948,25689
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,293800,1234982,85864
NBody sequential,dahu-13.grenoble.grid5000.fr,36056,1990046,151072
QuickSort,dahu-13.grenoble.grid5000.fr,89217,613646,57375
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,6296,86426,7941
MergeSort,dahu-13.grenoble.grid5000.fr,80400,869444,86445
