name,machine_id,cpu_time_us,package_energy,core_energy
MergeSort,dahu-13.grenoble.grid5000.fr,56738,1093015,90928
FrogJump,dahu-13.grenoble.grid5000.fr,508343,10419834,985626
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72906,4687976,554426
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,94927,1375057,133523
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,3261226,52778186,6552255
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,40619,773375,93039
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,75322,1394161,156672
NBody sequential,dahu-13.grenoble.grid5000.fr,35052,1816219,147293
QuickSort,dahu-13.grenoble.grid5000.fr,39218,742247,81886
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,3958,61707,7757
MergeSort,dahu-13.grenoble.grid5000.fr,50835,1181150,124940
FrogJump,dahu-13.grenoble.grid5000.fr,701859,14317773,1687865
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72622,4718494,533404
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,92841,1566708,182193
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,4575396,58680819,7407112
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,42309,732970,84823
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,75718,1288021,147385
NBody sequential,dahu-13.grenoble.grid5000.fr,34501,1796199,142473
QuickSort,dahu-13.grenoble.grid5000.fr,38547,664854,72797
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4392,73669,7497
MergeSort,dahu-13.grenoble.grid5000.fr,50965,1168881,127098
FrogJump,dahu-13.grenoble.grid5000.fr,711427,13964625,1652660
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72782,3868642,312533
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,93928,1501522,178260
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,3356471,50385979,6215747
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,50972,960325,107621
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,92530,1605525,178046
NBody sequential,dahu-13.grenoble.grid5000.fr,34660,1811396,146788
QuickSort,dahu-13.grenoble.grid5000.fr,42829,828856,96895
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4642,123779,15377
MergeSort,dahu-13.grenoble.grid5000.fr,57938,1328610,150552
FrogJump,dahu-13.grenoble.grid5000.fr,807888,18418044,2075690
Life - sequential generation,dahu-13.grenoble.grid5000.fr,77253,4200245,369464
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,93778,1525692,177679
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,3227305,79165385,8832706
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,39786,848814,84639
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,75881,1471187,146696
NBody sequential,dahu-13.grenoble.grid5000.fr,35709,1828486,155233
QuickSort,dahu-13.grenoble.grid5000.fr,38510,792234,92947
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,3853,59082,7758
MergeSort,dahu-13.grenoble.grid5000.fr,52155,1209591,126210
FrogJump,dahu-13.grenoble.grid5000.fr,773725,17139970,1978152
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72697,3909109,328185
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,95160,1705562,177312
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,4545725,79335124,8888611
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,39758,842039,77035
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,73963,1474422,147048
NBody sequential,dahu-13.grenoble.grid5000.fr,34418,1813472,147294
QuickSort,dahu-13.grenoble.grid5000.fr,38569,755858,84655
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,3520,89172,7421
MergeSort,dahu-13.grenoble.grid5000.fr,52692,1249447,128367
FrogJump,dahu-13.grenoble.grid5000.fr,772810,17684342,2017841
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72783,3951345,319418
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,92933,1515499,178046
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,3040857,48830990,5895166
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,53509,968748,107941
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,92493,1684383,185757
NBody sequential,dahu-13.grenoble.grid5000.fr,34246,1878047,152204
QuickSort,dahu-13.grenoble.grid5000.fr,44272,792356,89229
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4484,58776,7757
MergeSort,dahu-13.grenoble.grid5000.fr,58567,1379391,152097
FrogJump,dahu-13.grenoble.grid5000.fr,807830,16863787,2008248
Life - sequential generation,dahu-13.grenoble.grid5000.fr,73218,3836233,308831
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,112422,1918940,216663
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,2969462,60185148,6905701
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,41573,767454,84640
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,76524,1495114,146711
NBody sequential,dahu-13.grenoble.grid5000.fr,35649,1815425,146467
QuickSort,dahu-13.grenoble.grid5000.fr,37353,805906,88220
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,3568,55908,7712
MergeSort,dahu-13.grenoble.grid5000.fr,49668,1216245,128933
FrogJump,dahu-13.grenoble.grid5000.fr,739150,16787311,1919171
Life - sequential generation,dahu-13.grenoble.grid5000.fr,72521,3881826,311339
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,94622,1714046,178306
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,4580860,79681009,8913122
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,40887,892698,92641
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,78459,1557186,155586
NBody sequential,dahu-13.grenoble.grid5000.fr,35634,1814082,146513
QuickSort,dahu-13.grenoble.grid5000.fr,37223,803954,82299
Travelling Salesman Problem,dahu-13.grenoble.grid5000.fr,4968,58227,7803
MergeSort,dahu-13.grenoble.grid5000.fr,49815,1371273,139566
FrogJump,dahu-13.grenoble.grid5000.fr,764305,16817828,1908629
Life - sequential generation,dahu-13.grenoble.grid5000.fr,75122,5558092,530726
Life - parallel iterators generation,dahu-13.grenoble.grid5000.fr,95107,1819515,185467
Life - parallel bridge generation,dahu-13.grenoble.grid5000.fr,4676693,79269939,8889514
NBody parallel iterator,dahu-13.grenoble.grid5000.fr,42102,763304,77097
NBody parallel reduce,dahu-13.grenoble.grid5000.fr,76244,1551571,155341
NBody sequential,dahu-13.grenoble.grid5000.fr,35833,1827693,146375
QuickSort,dahu-13.grenoble.grid5000.fr,37544,793272,85558
