name,machine_id,threads,cpu_time_us,wall_clock_time_us,package_energy,core_energy
MergeSort,dahu-14.grenoble.grid5000.fr,43,98317,15198,1326168,116540
FrogJump,dahu-14.grenoble.grid5000.fr,23,1048663,136826,12243560,1116379
Life - sequential generation,dahu-14.grenoble.grid5000.fr,1,161131,96275,7479534,737200
Life - parallel iterators generation,dahu-14.grenoble.grid5000.fr,15,523368,18065,2195857,144998
NBody parallel iterator,dahu-14.grenoble.grid5000.fr,51,81851,3453,197693,23730
NBody parallel reduce,dahu-14.grenoble.grid5000.fr,26,199276,7622,901670,66066
NBody sequential,dahu-14.grenoble.grid5000.fr,1,74325,44916,3539114,346086
QuickSort,dahu-14.grenoble.grid5000.fr,17,89994,8411,746275,61689
Travelling Salesman Problem,dahu-14.grenoble.grid5000.fr,10,6396,1117,81909,7758
MergeSort,dahu-14.grenoble.grid5000.fr,43,97779,14671,1261838,109013
FrogJump,dahu-14.grenoble.grid5000.fr,23,1048137,131825,11859284,1071612
Life - sequential generation,dahu-14.grenoble.grid5000.fr,1,167098,97615,7557536,745615
Life - parallel iterators generation,dahu-14.grenoble.grid5000.fr,15,622018,21125,2604791,173793
NBody parallel iterator,dahu-14.grenoble.grid5000.fr,51,96985,3438,282592,23455
NBody parallel reduce,dahu-14.grenoble.grid5000.fr,26,358991,13345,1649166,107728
NBody sequential,dahu-14.grenoble.grid5000.fr,1,76466,44962,3553946,337686
QuickSort,dahu-14.grenoble.grid5000.fr,17,91776,8425,847349,61598
Travelling Salesman Problem,dahu-14.grenoble.grid5000.fr,10,7728,1186,84350,7711
MergeSort,dahu-14.grenoble.grid5000.fr,43,103986,17516,940061,81166
FrogJump,dahu-14.grenoble.grid5000.fr,23,1103490,140536,7649395,965965
Life - sequential generation,dahu-14.grenoble.grid5000.fr,1,178691,72757,4545887,556078
Life - parallel iterators generation,dahu-14.grenoble.grid5000.fr,15,528137,18052,942197,97140
NBody parallel iterator,dahu-14.grenoble.grid5000.fr,51,45987,3468,170410,23042
NBody parallel reduce,dahu-14.grenoble.grid5000.fr,26,383837,13574,1754451,100154
NBody sequential,dahu-14.grenoble.grid5000.fr,1,86593,36527,2433893,250354
QuickSort,dahu-14.grenoble.grid5000.fr,17,90262,8813,843442,69248
Travelling Salesman Problem,dahu-14.grenoble.grid5000.fr,10,8034,1481,173767,15468
MergeSort,dahu-14.grenoble.grid5000.fr,43,97189,14812,1342404,117015
FrogJump,dahu-14.grenoble.grid5000.fr,23,1034215,132232,11842926,1071979
Life - sequential generation,dahu-14.grenoble.grid5000.fr,1,180216,73399,4701160,456782
Life - parallel iterators generation,dahu-14.grenoble.grid5000.fr,15,633366,21835,2484490,168223
NBody parallel iterator,dahu-14.grenoble.grid5000.fr,51,39560,3480,486999,23363
NBody parallel reduce,dahu-14.grenoble.grid5000.fr,26,383109,13994,790709,93820
NBody sequential,dahu-14.grenoble.grid5000.fr,1,95017,37298,2382379,251455
QuickSort,dahu-14.grenoble.grid5000.fr,17,94045,8881,533934,68161
Travelling Salesman Problem,dahu-14.grenoble.grid5000.fr,10,6181,1071,51879,4361
MergeSort,dahu-14.grenoble.grid5000.fr,43,100804,14807,1342831,117030
FrogJump,dahu-14.grenoble.grid5000.fr,23,1042410,127531,11554780,1046949
Life - sequential generation,dahu-14.grenoble.grid5000.fr,1,161847,97776,7520123,745783
Life - parallel iterators generation,dahu-14.grenoble.grid5000.fr,15,466621,18735,2311151,153306
NBody parallel iterator,dahu-14.grenoble.grid5000.fr,51,73061,4533,314574,38694
NBody parallel reduce,dahu-14.grenoble.grid5000.fr,26,404559,13939,1799068,108048
NBody sequential,dahu-14.grenoble.grid5000.fr,1,81203,36722,2569390,237074
QuickSort,dahu-14.grenoble.grid5000.fr,17,93541,8591,828611,63985
