name,machine_id,cpu_time_us,wall_clock_time_us,package_energy,core_energy
Life - sequential generation,dahu-10.grenoble.grid5000.fr,78632,78724,4853320,546623
NBody sequential,dahu-10.grenoble.grid5000.fr,35213,35351,2231867,243821
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73867,73994,4523548,515549
NBody sequential,dahu-10.grenoble.grid5000.fr,33597,33685,2101618,238007
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73169,73245,4317189,504257
NBody sequential,dahu-10.grenoble.grid5000.fr,33590,33716,2138362,237410
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72386,72512,4304371,502329
NBody sequential,dahu-10.grenoble.grid5000.fr,33517,33607,2096857,236890
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73082,73215,4431507,510729
NBody sequential,dahu-10.grenoble.grid5000.fr,33514,33605,2135310,238160
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73086,73194,4386219,517048
NBody sequential,dahu-10.grenoble.grid5000.fr,33601,33689,2139338,237762
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73000,73094,4371326,511648
NBody sequential,dahu-10.grenoble.grid5000.fr,33669,33794,2073725,230694
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73183,73307,4371693,510821
NBody sequential,dahu-10.grenoble.grid5000.fr,33669,33796,2037410,238313
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72934,73060,4370411,512381
NBody sequential,dahu-10.grenoble.grid5000.fr,33587,33716,2055231,231244
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72475,72601,4330799,502192
NBody sequential,dahu-10.grenoble.grid5000.fr,33587,33714,2133723,238129
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73760,73890,4500843,517890
NBody sequential,dahu-10.grenoble.grid5000.fr,33610,33742,2052180,231152
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73205,73329,4396168,511831
NBody sequential,dahu-10.grenoble.grid5000.fr,33649,33764,2040949,231366
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73570,73701,4420521,510959
NBody sequential,dahu-10.grenoble.grid5000.fr,33561,33651,2102839,237808
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72625,72718,4431752,510729
NBody sequential,dahu-10.grenoble.grid5000.fr,33616,33702,2064631,230907
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73221,73350,4369740,510133
NBody sequential,dahu-10.grenoble.grid5000.fr,33650,33786,2053950,229775
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73032,73123,4438832,508526
NBody sequential,dahu-10.grenoble.grid5000.fr,33468,33559,2033808,229607
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73153,73281,4407398,509445
NBody sequential,dahu-10.grenoble.grid5000.fr,33651,33743,2109126,237853
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73101,73235,4389698,502972
NBody sequential,dahu-10.grenoble.grid5000.fr,33529,33669,2100214,237532
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72691,72778,4304066,503110
NBody sequential,dahu-10.grenoble.grid5000.fr,33437,33526,2020381,230755
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73186,73314,4440845,510270
NBody sequential,dahu-10.grenoble.grid5000.fr,33439,33565,2035273,229637
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73092,73220,4451832,509077
NBody sequential,dahu-10.grenoble.grid5000.fr,33515,33606,2137079,237487
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72609,72737,4362050,503615
NBody sequential,dahu-10.grenoble.grid5000.fr,33605,33733,2062556,231566
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73598,73678,4421070,511097
NBody sequential,dahu-10.grenoble.grid5000.fr,33577,33663,2137201,238175
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72899,72985,4440114,512244
NBody sequential,dahu-10.grenoble.grid5000.fr,33592,33718,2042109,230632
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73240,73330,4408619,509674
NBody sequential,dahu-10.grenoble.grid5000.fr,33588,33678,2068232,230739
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73034,73123,4360035,511142
NBody sequential,dahu-10.grenoble.grid5000.fr,33591,33720,2129206,238145
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72707,72786,4301991,503799
NBody sequential,dahu-10.grenoble.grid5000.fr,33590,33722,2034052,230541
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72800,72886,4391224,511785
NBody sequential,dahu-10.grenoble.grid5000.fr,33585,33673,2042292,231106
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72190,72281,4313038,504977
NBody sequential,dahu-10.grenoble.grid5000.fr,33751,33843,2139277,237991
