name,machine_id,cpu_time_us,wall_clock_time_us,package_energy,core_energy
Life - sequential generation,dahu-10.grenoble.grid5000.fr,77766,77858,4854602,545567
NBody sequential,dahu-10.grenoble.grid5000.fr,33890,34017,2120478,237808
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72070,72197,4303517,502008
NBody sequential,dahu-10.grenoble.grid5000.fr,33461,33590,2042781,231015
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71427,71554,4244068,496363
NBody sequential,dahu-10.grenoble.grid5000.fr,33457,33536,2059076,230831
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71533,71657,4293080,495995
NBody sequential,dahu-10.grenoble.grid5000.fr,33450,33576,2042842,230602
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72089,72205,4332264,503706
NBody sequential,dahu-10.grenoble.grid5000.fr,33600,33685,2131403,237578
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71846,71973,4298329,502835
NBody sequential,dahu-10.grenoble.grid5000.fr,33656,33799,2144221,237762
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71980,72105,4302662,503018
NBody sequential,dahu-10.grenoble.grid5000.fr,33489,33615,2095149,237945
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71760,71885,4324391,503707
NBody sequential,dahu-10.grenoble.grid5000.fr,33498,33629,2065302,230509
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71699,71781,4316456,503477
NBody sequential,dahu-10.grenoble.grid5000.fr,33404,33492,2138545,237808
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71612,71736,4310230,503294
NBody sequential,dahu-10.grenoble.grid5000.fr,33409,33495,2137873,237991
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71549,71638,4260304,495628
NBody sequential,dahu-10.grenoble.grid5000.fr,33427,33565,2053400,231060
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71986,72064,4253773,503018
NBody sequential,dahu-10.grenoble.grid5000.fr,33405,33492,2137995,237303
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72029,72152,4313771,503707
NBody sequential,dahu-10.grenoble.grid5000.fr,33434,33561,2079097,231566
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71622,71711,4239491,502468
NBody sequential,dahu-10.grenoble.grid5000.fr,33414,33541,2049006,231014
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71881,71960,4347828,504303
NBody sequential,dahu-10.grenoble.grid5000.fr,33406,33492,2158320,237548
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71934,72058,4263051,495904
NBody sequential,dahu-10.grenoble.grid5000.fr,33394,33523,2054744,231244
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72117,72242,4395130,504258
NBody sequential,dahu-10.grenoble.grid5000.fr,33443,33570,2078913,231245
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71719,71848,4316822,498428
NBody sequential,dahu-10.grenoble.grid5000.fr,33427,33556,2157282,238175
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71850,71929,4337941,502100
NBody sequential,dahu-10.grenoble.grid5000.fr,33512,33600,2071650,230142
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71849,71976,4252553,503569
NBody sequential,dahu-10.grenoble.grid5000.fr,33407,33495,2215997,236752
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71945,72035,4396840,502559
NBody sequential,dahu-10.grenoble.grid5000.fr,33405,33494,2068232,230831
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71829,71914,4277761,504426
