name,machine_id,cpu_time_us,wall_clock_time_us,package_energy,core_energy
Life - sequential generation,dahu-10.grenoble.grid5000.fr,77027,77150,4802234,540870
NBody sequential,dahu-10.grenoble.grid5000.fr,34658,34784,2221125,245748
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72308,72434,4306385,504671
NBody sequential,dahu-10.grenoble.grid5000.fr,33531,33663,2020442,230510
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72413,72538,4302357,504487
NBody sequential,dahu-10.grenoble.grid5000.fr,33399,33528,2086665,238359
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72441,72569,4350880,513759
NBody sequential,dahu-10.grenoble.grid5000.fr,33413,33542,2107477,239460
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72431,72566,4360035,511693
NBody sequential,dahu-10.grenoble.grid5000.fr,33401,33529,2089167,238772
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72138,72261,4348256,504992
NBody sequential,dahu-10.grenoble.grid5000.fr,33405,33533,2034480,238267
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72644,72771,4375538,511724
NBody sequential,dahu-10.grenoble.grid5000.fr,33633,33760,2117304,231106
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72401,72488,4373158,502972
NBody sequential,dahu-10.grenoble.grid5000.fr,33398,33497,2060480,231565
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71984,72117,4264027,498245
NBody sequential,dahu-10.grenoble.grid5000.fr,33415,33505,2093806,238313
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72157,72281,4359852,505451
NBody sequential,dahu-10.grenoble.grid5000.fr,33417,33544,2033748,231474
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71932,72010,4306080,505543
NBody sequential,dahu-10.grenoble.grid5000.fr,33402,33528,2099848,237854
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71715,71808,4257008,498902
NBody sequential,dahu-10.grenoble.grid5000.fr,33398,33546,2064021,231428
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72234,72322,4310597,504762
NBody sequential,dahu-10.grenoble.grid5000.fr,33461,33555,2027949,231473
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72621,72749,4303822,504135
NBody sequential,dahu-10.grenoble.grid5000.fr,33403,33493,2029658,230740
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72100,72177,4319203,506002
NBody sequential,dahu-10.grenoble.grid5000.fr,33393,33483,2060359,231841
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71886,72010,4248341,498933
NBody sequential,dahu-10.grenoble.grid5000.fr,33388,33478,2026728,231519
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72109,72236,4325673,505543
NBody sequential,dahu-10.grenoble.grid5000.fr,33543,33621,2038386,232071
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72142,72236,4311329,507103
NBody sequential,dahu-10.grenoble.grid5000.fr,33488,33577,2115961,239277
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72096,72184,4337148,504946
NBody sequential,dahu-10.grenoble.grid5000.fr,33416,33544,2031488,238175
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71827,71914,4290028,504579
NBody sequential,dahu-10.grenoble.grid5000.fr,33411,33538,2026728,232529
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72146,72274,4315785,505956
NBody sequential,dahu-10.grenoble.grid5000.fr,33395,33487,2091792,239185
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72234,72360,4322193,504027
NBody sequential,dahu-10.grenoble.grid5000.fr,33396,33476,2037410,231092
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71698,71781,4296254,506277
NBody sequential,dahu-10.grenoble.grid5000.fr,33489,33578,2111200,239782
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72377,72512,4358449,513300
NBody sequential,dahu-10.grenoble.grid5000.fr,33494,33627,2096247,240149
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71619,71708,4305104,501687
NBody sequential,dahu-10.grenoble.grid5000.fr,33407,33532,2038263,231474
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71984,72078,4260853,497051
NBody sequential,dahu-10.grenoble.grid5000.fr,33688,33813,2092340,237303
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72316,72441,4317677,503340
NBody sequential,dahu-10.grenoble.grid5000.fr,33406,33529,2051570,230724
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71663,71752,4243336,496562
NBody sequential,dahu-10.grenoble.grid5000.fr,33391,33483,2045466,230097
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72225,72314,4304127,505634
NBody sequential,dahu-10.grenoble.grid5000.fr,33409,33493,2026362,231473
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72197,72325,4313344,506277
NBody sequential,dahu-10.grenoble.grid5000.fr,33590,33721,2121454,239368
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71997,72083,4309559,506277
NBody sequential,dahu-10.grenoble.grid5000.fr,33620,33751,2105586,239965
