name,machine_id,cpu_time_us,wall_clock_time_us,package_energy,core_energy
Life - sequential generation,dahu-10.grenoble.grid5000.fr,77317,77441,4843676,547954
NBody sequential,dahu-10.grenoble.grid5000.fr,34542,34668,2206843,245473
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72551,72637,4288441,503615
NBody sequential,dahu-10.grenoble.grid5000.fr,33698,33828,2051692,231291
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72883,73009,4363576,511923
NBody sequential,dahu-10.grenoble.grid5000.fr,33421,33548,2054133,231336
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72406,72495,4314503,504059
NBody sequential,dahu-10.grenoble.grid5000.fr,33423,33500,1975764,230663
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73202,73293,4380238,510959
NBody sequential,dahu-10.grenoble.grid5000.fr,33642,33754,2128656,238084
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72889,73027,4331287,505221
NBody sequential,dahu-10.grenoble.grid5000.fr,33419,33496,2076716,231382
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72838,72968,4397511,510729
NBody sequential,dahu-10.grenoble.grid5000.fr,33483,33613,2113459,237655
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73017,73146,4355092,504028
NBody sequential,dahu-10.grenoble.grid5000.fr,33428,33506,2061640,231565
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72972,73100,4446155,513621
NBody sequential,dahu-10.grenoble.grid5000.fr,33432,33554,2087458,230464
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72803,72932,4337208,505512
NBody sequential,dahu-10.grenoble.grid5000.fr,33424,33529,2100520,239185
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73017,73141,4387501,512427
NBody sequential,dahu-10.grenoble.grid5000.fr,33423,33512,2059016,231336
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72929,73019,4393910,511877
NBody sequential,dahu-10.grenoble.grid5000.fr,33521,33657,2158137,237807
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72631,72760,4383228,512290
NBody sequential,dahu-10.grenoble.grid5000.fr,33690,33820,2057306,232162
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72662,72791,4342213,505450
NBody sequential,dahu-10.grenoble.grid5000.fr,33565,33654,2143610,239644
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72861,72991,4394032,514371
NBody sequential,dahu-10.grenoble.grid5000.fr,33419,33512,2054987,231765
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72322,72419,4326161,508342
NBody sequential,dahu-10.grenoble.grid5000.fr,33427,33555,2063593,232208
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72168,72297,4336720,504487
NBody sequential,dahu-10.grenoble.grid5000.fr,33429,33555,2111628,239736
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72910,73036,4376026,504992
NBody sequential,dahu-10.grenoble.grid5000.fr,33422,33551,2071589,231978
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73077,73206,4366871,512519
NBody sequential,dahu-10.grenoble.grid5000.fr,33411,33505,2045222,231244
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72408,72534,4317677,503247
NBody sequential,dahu-10.grenoble.grid5000.fr,33426,33570,2074457,230510
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72855,72984,4358875,502238
NBody sequential,dahu-10.grenoble.grid5000.fr,33520,33645,2054561,230648
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73157,73246,4402027,511097
NBody sequential,dahu-10.grenoble.grid5000.fr,33441,33569,2057063,231153
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72850,72936,4388417,509949
NBody sequential,dahu-10.grenoble.grid5000.fr,33423,33512,2142694,237441
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72967,73094,4403187,509398
NBody sequential,dahu-10.grenoble.grid5000.fr,33433,33558,2070246,230372
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72434,72521,4337270,501962
NBody sequential,dahu-10.grenoble.grid5000.fr,33421,33510,2066462,230234
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72855,72985,4416005,508572
NBody sequential,dahu-10.grenoble.grid5000.fr,33505,33622,2166437,236768
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73100,73225,4468372,516222
NBody sequential,dahu-10.grenoble.grid5000.fr,33445,33571,2058162,236017
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72843,72970,4421254,507700
NBody sequential,dahu-10.grenoble.grid5000.fr,33427,33513,2070979,230418
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72884,73011,4323170,509398
NBody sequential,dahu-10.grenoble.grid5000.fr,33427,33569,2136041,237395
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72653,72779,4376393,509888
NBody sequential,dahu-10.grenoble.grid5000.fr,33432,33559,2045526,229868
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72424,72552,4352528,502238
NBody sequential,dahu-10.grenoble.grid5000.fr,33668,33800,2069087,230647
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72922,73047,4406300,510362
NBody sequential,dahu-10.grenoble.grid5000.fr,33519,33646,2090448,230831
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72901,73030,4361378,510377
NBody sequential,dahu-10.grenoble.grid5000.fr,33437,33564,2126277,237349
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72537,72629,4366016,510776
NBody sequential,dahu-10.grenoble.grid5000.fr,33440,33569,2143244,238496
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73133,73265,4340443,510821
NBody sequential,dahu-10.grenoble.grid5000.fr,33682,33810,2152583,237670
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72858,72950,4362232,509720
NBody sequential,dahu-10.grenoble.grid5000.fr,33513,33645,2077387,230647
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72890,73014,4392567,509673
NBody sequential,dahu-10.grenoble.grid5000.fr,33431,33560,2144342,230693
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72719,72807,4351490,502743
NBody sequential,dahu-10.grenoble.grid5000.fr,33437,33529,2083735,230602
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72717,72807,4388904,508434
NBody sequential,dahu-10.grenoble.grid5000.fr,33503,33637,2075434,237073
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72546,72669,4390919,509490
NBody sequential,dahu-10.grenoble.grid5000.fr,33721,33862,2152155,237961
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73033,73112,4393238,510178
NBody sequential,dahu-10.grenoble.grid5000.fr,33427,33559,2150446,237258
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72837,72963,4425953,501642
NBody sequential,dahu-10.grenoble.grid5000.fr,33422,33546,2078853,230189
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72560,72688,4361195,502880
NBody sequential,dahu-10.grenoble.grid5000.fr,33434,33567,2076777,230556
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72179,72306,4404590,502330
NBody sequential,dahu-10.grenoble.grid5000.fr,33428,33566,2082942,228995
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72657,72787,4378345,502055
NBody sequential,dahu-10.grenoble.grid5000.fr,33457,33589,2130731,237991
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73110,73197,4441639,510332
NBody sequential,dahu-10.grenoble.grid5000.fr,33426,33557,2102717,230280
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72729,72819,4379872,510179
NBody sequential,dahu-10.grenoble.grid5000.fr,33433,33520,2126643,237946
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72595,72726,4416004,510637
NBody sequential,dahu-10.grenoble.grid5000.fr,33487,33620,2137019,237349
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72899,72989,4352528,503660
NBody sequential,dahu-10.grenoble.grid5000.fr,33418,33507,2095454,229638
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72856,72942,4437244,510133
NBody sequential,dahu-10.grenoble.grid5000.fr,33429,33526,2132197,237991
