name,machine_id,cpu_time_us,wall_clock_time_us,package_energy,core_energy
Life - sequential generation,dahu-10.grenoble.grid5000.fr,74182,74276,4516773,518900
NBody sequential,dahu-10.grenoble.grid5000.fr,33858,33987,2051692,230556
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72231,72360,4288197,505588
NBody sequential,dahu-10.grenoble.grid5000.fr,33572,33704,2021724,231229
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72373,72504,4303700,505420
NBody sequential,dahu-10.grenoble.grid5000.fr,33526,33657,2106623,239322
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71891,71987,4354909,506140
NBody sequential,dahu-10.grenoble.grid5000.fr,33570,33660,2064448,231887
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72074,72165,4297352,504625
NBody sequential,dahu-10.grenoble.grid5000.fr,33583,33712,2037288,231061
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72033,72115,4372975,504609
NBody sequential,dahu-10.grenoble.grid5000.fr,33611,33747,2125238,238038
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72150,72242,4352833,504304
NBody sequential,dahu-10.grenoble.grid5000.fr,33516,33646,2071772,230693
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71893,72027,4297169,504625
NBody sequential,dahu-10.grenoble.grid5000.fr,33878,34008,2062067,231520
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72412,72537,4419605,510897
NBody sequential,dahu-10.grenoble.grid5000.fr,33604,33735,2065547,231474
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72106,72235,4350758,504151
NBody sequential,dahu-10.grenoble.grid5000.fr,33473,33602,2031550,231198
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72086,72209,4294789,504946
NBody sequential,dahu-10.grenoble.grid5000.fr,33502,33631,2026362,231474
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71320,71467,4265859,497112
NBody sequential,dahu-10.grenoble.grid5000.fr,33486,33617,2043329,231428
Life - sequential generation,dahu-10.grenoble.grid5000.fr,76486,76513,4936023,552483
NBody sequential,dahu-10.grenoble.grid5000.fr,40090,40208,2968742,294188
Life - sequential generation,dahu-10.grenoble.grid5000.fr,76653,76768,4738697,533495
NBody sequential,dahu-10.grenoble.grid5000.fr,35395,35523,2233759,244739
Life - sequential generation,dahu-10.grenoble.grid5000.fr,75903,76030,4698108,531583
NBody sequential,dahu-10.grenoble.grid5000.fr,34953,35086,2236079,244693
Life - sequential generation,dahu-10.grenoble.grid5000.fr,74967,75090,4575550,518839
NBody sequential,dahu-10.grenoble.grid5000.fr,35218,35360,2226129,246744
Life - sequential generation,dahu-10.grenoble.grid5000.fr,75385,75521,4625660,527896
NBody sequential,dahu-10.grenoble.grid5000.fr,35307,35440,2206171,245749
Life - sequential generation,dahu-10.grenoble.grid5000.fr,75567,75683,4629383,534934
NBody sequential,dahu-10.grenoble.grid5000.fr,35328,35454,2231684,246666
Life - sequential generation,dahu-10.grenoble.grid5000.fr,75977,76057,4730945,535148
NBody sequential,dahu-10.grenoble.grid5000.fr,35526,35660,2235590,245519
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72768,72895,4348194,513239
NBody sequential,dahu-10.grenoble.grid5000.fr,33467,33557,2086970,239781
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71948,72078,4355091,506094
NBody sequential,dahu-10.grenoble.grid5000.fr,33598,33728,2057185,232162
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72306,72436,4367359,505726
NBody sequential,dahu-10.grenoble.grid5000.fr,33602,33734,2119257,238267
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71104,71233,4231801,498795
NBody sequential,dahu-10.grenoble.grid5000.fr,33520,33652,2021967,232621
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71961,72090,4353932,508204
NBody sequential,dahu-10.grenoble.grid5000.fr,33458,33564,2046930,232728
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71963,72103,4297231,507684
NBody sequential,dahu-10.grenoble.grid5000.fr,33835,33920,2090570,239828
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72087,72215,4311329,506782
NBody sequential,dahu-10.grenoble.grid5000.fr,33794,33926,2032832,233540
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71490,71619,4364613,507425
NBody sequential,dahu-10.grenoble.grid5000.fr,33738,33868,2114130,239231
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72279,72405,4313222,506644
NBody sequential,dahu-10.grenoble.grid5000.fr,33618,33746,2040827,231382
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71564,71692,4245534,499163
NBody sequential,dahu-10.grenoble.grid5000.fr,33527,33660,2037104,232437
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71698,71829,4309254,508022
NBody sequential,dahu-10.grenoble.grid5000.fr,33668,33745,2036738,232071
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71973,72103,4325794,504258
NBody sequential,dahu-10.grenoble.grid5000.fr,33616,33743,2094782,230785
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72057,72188,4309865,497189
NBody sequential,dahu-10.grenoble.grid5000.fr,33870,34002,2107477,238450
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72129,72235,4296864,506553
NBody sequential,dahu-10.grenoble.grid5000.fr,33517,33645,2119075,239414
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71964,72059,4347218,506460
NBody sequential,dahu-10.grenoble.grid5000.fr,33465,33599,2100885,238772
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71456,71551,4324880,505129
NBody sequential,dahu-10.grenoble.grid5000.fr,33622,33715,2100458,238864
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71511,71593,4253346,497097
NBody sequential,dahu-10.grenoble.grid5000.fr,33604,33693,2036372,231336
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72044,72189,4371022,504992
NBody sequential,dahu-10.grenoble.grid5000.fr,33602,33736,2034357,232346
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72375,72499,4290944,503707
NBody sequential,dahu-10.grenoble.grid5000.fr,33731,33860,2040339,231106
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72827,72955,4365894,511602
NBody sequential,dahu-10.grenoble.grid5000.fr,33528,33656,2032527,231336
