name,machine_id,cpu_time_us,wall_clock_time_us,package_energy,core_energy
Life - sequential generation,dahu-10.grenoble.grid5000.fr,76398,76480,4702869,529732
NBody sequential,dahu-10.grenoble.grid5000.fr,34288,34416,2155878,236293
Life - sequential generation,dahu-10.grenoble.grid5000.fr,74233,74364,4473865,517201
NBody sequential,dahu-10.grenoble.grid5000.fr,33935,34066,2048578,237257
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73000,73088,4367238,510408
NBody sequential,dahu-10.grenoble.grid5000.fr,33812,33945,2096125,237487
Life - sequential generation,dahu-10.grenoble.grid5000.fr,74252,74344,4506641,516925
NBody sequential,dahu-10.grenoble.grid5000.fr,33665,33795,2104365,237716
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73694,73783,4449146,514937
NBody sequential,dahu-10.grenoble.grid5000.fr,34312,34446,2163691,244494
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73865,73992,4389454,509903
NBody sequential,dahu-10.grenoble.grid5000.fr,33601,33729,2130793,237487
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73441,73519,4384571,510056
NBody sequential,dahu-10.grenoble.grid5000.fr,34303,34439,2121149,238129
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73325,73452,4374928,510408
NBody sequential,dahu-10.grenoble.grid5000.fr,33739,33866,2096064,238543
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73674,73809,4387135,511739
NBody sequential,dahu-10.grenoble.grid5000.fr,33877,33967,2104609,231290
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73303,73428,4396107,511877
NBody sequential,dahu-10.grenoble.grid5000.fr,33678,33813,2033198,230862
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73927,74008,4392994,509490
NBody sequential,dahu-10.grenoble.grid5000.fr,33643,33731,2107417,237762
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72815,72894,4424366,510117
NBody sequential,dahu-10.grenoble.grid5000.fr,33569,33702,2054377,230831
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73060,73138,4379749,510913
NBody sequential,dahu-10.grenoble.grid5000.fr,33559,33653,2055293,230540
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72443,72572,4311451,501962
NBody sequential,dahu-10.grenoble.grid5000.fr,33583,33674,2048029,230601
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72855,72936,4430836,509949
NBody sequential,dahu-10.grenoble.grid5000.fr,33571,33710,2119318,237578
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72724,72851,4359792,502238
NBody sequential,dahu-10.grenoble.grid5000.fr,33616,33743,2072626,230968
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73081,73205,4371510,509949
NBody sequential,dahu-10.grenoble.grid5000.fr,33630,33765,2103876,237441
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73441,73530,4392323,510669
NBody sequential,dahu-10.grenoble.grid5000.fr,33558,33652,2042902,230051
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72885,73012,4374012,509536
NBody sequential,dahu-10.grenoble.grid5000.fr,33570,33698,2118342,237257
Life - sequential generation,dahu-10.grenoble.grid5000.fr,79471,79577,5483629,577376
NBody sequential,dahu-10.grenoble.grid5000.fr,37203,37314,2502129,262716
Life - sequential generation,dahu-10.grenoble.grid5000.fr,77533,77624,4838854,538958
NBody sequential,dahu-10.grenoble.grid5000.fr,34955,35078,2254145,237670
Life - sequential generation,dahu-10.grenoble.grid5000.fr,77974,78099,4931689,546072
NBody sequential,dahu-10.grenoble.grid5000.fr,35484,35608,2267084,245565
Life - sequential generation,dahu-10.grenoble.grid5000.fr,76883,76958,4863513,538498
NBody sequential,dahu-10.grenoble.grid5000.fr,35355,35430,2276423,245015
Life - sequential generation,dahu-10.grenoble.grid5000.fr,76489,76626,4764026,531705
NBody sequential,dahu-10.grenoble.grid5000.fr,35287,35417,2256648,245749
Life - sequential generation,dahu-10.grenoble.grid5000.fr,76721,76851,4826281,539768
NBody sequential,dahu-10.grenoble.grid5000.fr,35495,35620,2347528,252083
Life - sequential generation,dahu-10.grenoble.grid5000.fr,76302,76394,4747485,532746
NBody sequential,dahu-10.grenoble.grid5000.fr,35721,35843,2340448,252358
Life - sequential generation,dahu-10.grenoble.grid5000.fr,76551,76665,4774097,531613
NBody sequential,dahu-10.grenoble.grid5000.fr,33494,33621,2048396,230586
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72803,72930,4383961,507807
NBody sequential,dahu-10.grenoble.grid5000.fr,33520,33649,2099787,235988
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73066,73190,4406910,510745
NBody sequential,dahu-10.grenoble.grid5000.fr,33552,33681,2136225,238267
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73162,73250,4364491,510730
NBody sequential,dahu-10.grenoble.grid5000.fr,33529,33620,2144099,237899
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73369,73498,4395862,509720
NBody sequential,dahu-10.grenoble.grid5000.fr,33600,33730,2097102,238114
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72907,73032,4366505,503614
NBody sequential,dahu-10.grenoble.grid5000.fr,33608,33737,2089899,238038
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73198,73334,4425282,518624
NBody sequential,dahu-10.grenoble.grid5000.fr,33613,33738,2132868,237578
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72635,72780,4360462,510500
NBody sequential,dahu-10.grenoble.grid5000.fr,33886,34016,2138483,237869
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72698,72823,4362416,510500
NBody sequential,dahu-10.grenoble.grid5000.fr,33692,33820,2089045,230831
Life - sequential generation,dahu-10.grenoble.grid5000.fr,73189,73316,4404957,509812
