name,machine_id,cpu_time_us,wall_clock_time_us,package_energy,core_energy
Life - sequential generation,dahu-10.grenoble.grid5000.fr,76896,77031,4793384,539095
NBody sequential,dahu-10.grenoble.grid5000.fr,33956,34086,2065974,237854
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71956,72087,4321583,504349
NBody sequential,dahu-10.grenoble.grid5000.fr,33828,33960,2136652,237992
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72414,72541,4370839,506140
NBody sequential,dahu-10.grenoble.grid5000.fr,33483,33574,2042903,238404
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71768,71896,4301869,504212
NBody sequential,dahu-10.grenoble.grid5000.fr,33561,33650,2054866,231244
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72053,72179,4321095,505635
NBody sequential,dahu-10.grenoble.grid5000.fr,33507,33637,2126520,238588
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71453,71584,4329457,503569
NBody sequential,dahu-10.grenoble.grid5000.fr,33483,33568,2105647,237991
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72003,72093,4313527,503615
NBody sequential,dahu-10.grenoble.grid5000.fr,33518,33608,2120966,237624
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72026,72159,4311573,503661
NBody sequential,dahu-10.grenoble.grid5000.fr,33482,33604,2072749,231291
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72321,72409,4307790,504028
NBody sequential,dahu-10.grenoble.grid5000.fr,33491,33580,2055293,230510
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71607,71744,4316212,503615
NBody sequential,dahu-10.grenoble.grid5000.fr,33500,33628,2133417,237349
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71655,71743,4321461,501320
NBody sequential,dahu-10.grenoble.grid5000.fr,33497,33623,2116267,237165
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71806,71934,4323902,496225
NBody sequential,dahu-10.grenoble.grid5000.fr,33490,33585,2083063,238221
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72001,72092,4352101,505129
NBody sequential,dahu-10.grenoble.grid5000.fr,33575,33704,2055232,231504
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72092,72218,4301991,503431
NBody sequential,dahu-10.grenoble.grid5000.fr,33566,33689,2132624,231244
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72378,72505,4303761,502651
NBody sequential,dahu-10.grenoble.grid5000.fr,33495,33589,2066096,229867
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72219,72297,4268604,504533
NBody sequential,dahu-10.grenoble.grid5000.fr,33502,33632,2200312,235788
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71929,72057,4306080,494159
NBody sequential,dahu-10.grenoble.grid5000.fr,33455,33586,2115229,237120
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71862,71988,4302540,502651
NBody sequential,dahu-10.grenoble.grid5000.fr,33604,33733,2076228,231750
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71889,72019,4324025,503676
NBody sequential,dahu-10.grenoble.grid5000.fr,33423,33551,2052363,231321
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71935,72060,4322743,503660
NBody sequential,dahu-10.grenoble.grid5000.fr,33846,33969,2157465,238527
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72564,72696,4407582,512290
NBody sequential,dahu-10.grenoble.grid5000.fr,33571,33696,2080012,231198
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71781,71913,4245778,497464
NBody sequential,dahu-10.grenoble.grid5000.fr,33404,33532,2062433,231703
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71973,72064,4383656,506002
NBody sequential,dahu-10.grenoble.grid5000.fr,33409,33495,2075007,232285
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71894,72020,4316396,505680
NBody sequential,dahu-10.grenoble.grid5000.fr,33571,33699,2121393,238083
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72130,72209,4317433,504441
NBody sequential,dahu-10.grenoble.grid5000.fr,33394,33482,2061091,238083
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71784,71913,4317066,503340
NBody sequential,dahu-10.grenoble.grid5000.fr,33415,33541,2071589,231107
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71859,71984,4252431,495353
NBody sequential,dahu-10.grenoble.grid5000.fr,33396,33487,2052668,230648
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72153,72289,4336170,504257
NBody sequential,dahu-10.grenoble.grid5000.fr,33380,33512,2153193,238909
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72398,72488,4422535,510607
NBody sequential,dahu-10.grenoble.grid5000.fr,33410,33500,2131159,238267
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71719,71813,4313710,504395
NBody sequential,dahu-10.grenoble.grid5000.fr,33486,33612,2071467,231336
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71532,71660,4260609,497234
NBody sequential,dahu-10.grenoble.grid5000.fr,33421,33554,2071162,230556
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72196,72321,4435108,504027
NBody sequential,dahu-10.grenoble.grid5000.fr,33403,33529,2143122,231045
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72092,72217,4356312,504165
NBody sequential,dahu-10.grenoble.grid5000.fr,33404,33530,2136164,237946
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71885,72023,4352772,504349
NBody sequential,dahu-10.grenoble.grid5000.fr,33434,33562,2082942,231244
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71950,72079,4374195,504441
NBody sequential,dahu-10.grenoble.grid5000.fr,33404,33536,2139216,237670
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71660,71784,4267201,494940
NBody sequential,dahu-10.grenoble.grid5000.fr,33409,33534,2064753,231015
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71678,71770,4271718,499576
NBody sequential,dahu-10.grenoble.grid5000.fr,33417,33544,2082331,232438
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72170,72294,4329518,505543
NBody sequential,dahu-10.grenoble.grid5000.fr,33872,33999,2082880,237900
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71897,72023,4317433,503982
NBody sequential,dahu-10.grenoble.grid5000.fr,33527,33659,2081477,230923
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71887,71975,4339772,504900
NBody sequential,dahu-10.grenoble.grid5000.fr,33398,33488,2165338,238512
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71866,71947,4377980,504808
NBody sequential,dahu-10.grenoble.grid5000.fr,33394,33480,2087031,232162
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72226,72355,4308094,504854
NBody sequential,dahu-10.grenoble.grid5000.fr,33506,33633,2076594,230739
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71945,72071,4337818,504992
NBody sequential,dahu-10.grenoble.grid5000.fr,33396,33485,2071711,231749
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71671,71758,4256581,497143
NBody sequential,dahu-10.grenoble.grid5000.fr,33394,33482,2080073,230326
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71894,71984,4341297,503064
NBody sequential,dahu-10.grenoble.grid5000.fr,33398,33529,2077082,230969
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72570,72661,4533008,512933
NBody sequential,dahu-10.grenoble.grid5000.fr,33399,33535,2137202,239277
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71694,71819,4345081,506399
NBody sequential,dahu-10.grenoble.grid5000.fr,33505,33622,2094783,232636
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72349,72478,4357655,505634
NBody sequential,dahu-10.grenoble.grid5000.fr,33419,33510,2090388,232208
Life - sequential generation,dahu-10.grenoble.grid5000.fr,72000,72085,4370350,505955
NBody sequential,dahu-10.grenoble.grid5000.fr,33395,33482,2148981,239277
Life - sequential generation,dahu-10.grenoble.grid5000.fr,71381,71508,4356495,498290
NBody sequential,dahu-10.grenoble.grid5000.fr,33481,33575,2129695,238175
